beds,baths,size,lot_size,lot_size_units,zip_code,price
1,1.9834886297589946,692,5944.299576418931,1,98144,1614131
1,2.461488101697682,3281,6225.5188500067725,1,98116,1666080
2,0.9826818370409018,1041,8111.874181179604,1,98106,710904
3,2.5288239321633554,1539,1876.270858695665,1,98127,661635
3,2.9416452369056443,2050,5418.404606308234,1,98190,1148471
3,2.981411396968059,2214,9192.218185272075,1,98124,634229
2,1.026327134684809,1039,4605.189422583716,1,98145,388832
3,2.523035875668253,1896,1512.7694291583107,1,98117,969238
1,2.002587549622815,838,38.043016623284984,0,98109,600673
2,3.022102296680251,1053,6320.429810439191,1,98102,818376
3,2.0430289237270842,1477,1215.4705149460274,1,98148,802494
3,2.0182737795112056,1510,3352.8313348081037,1,98117,875379
2,3.4267241520239224,1809,1424.49942217695,1,98142,988666
1,1.9714558084463885,1366,2556.722146314118,1,98115,597255
4,3.012576297226299,2933,7891.553146573344,1,98117,1600975
1,3.030532267582018,1615,3754.2947411433956,1,98122,1278756
2,1.9915010122805834,1050,7605.434833861936,1,98111,813941
5,3.0273286332224916,2934,6751.038967353034,1,98126,874939
2,2.498863430990894,2197,1487.9233005263486,1,98102,1045583
2,1.9651791962448342,1509,1243.2246300728243,1,98119,811364
3,3.554341591355993,3308,2846.649082280956,1,98112,2483550
1,1.4491140472627662,657,4500.051136409527,1,98115,2536880
3,2.014815010660791,2027,5639.825177530627,1,98199,1101111
2,2.5265432772592256,1334,9500.790044181666,1,98108,964780
1,2.514207333456025,4815,8321.712012089965,1,98112,3552735
5,3.6531282666591083,3382,5816.197332509528,1,98117,1706177
3,2.0104824712252993,1334,153.18093743277814,0,98105,483240
2,1.0139542684672462,1037,4661.760677228362,1,98106,1680771
3,2.5144817017870786,1475,3316.2883054365757,1,98115,892527
2,2.50454122516196,903,4580.367826825653,1,98118,613649
4,2.039107287483058,2354,570.5931418879045,0,98123,451217
4,2.5192112898923047,2228,9998.0,1,98117,1034743
1,1.114347335759727,929,796.2072780073495,0,98117,570125
1,2.4646288348233236,1136,1020.1610245843118,1,98115,728685
1,1.002712678628531,626,19.370239010971204,0,98109,485340
1,0.9737936696516762,1160,4196.21096550025,1,98105,548405
3,2.014431971624091,2047,2550.454640327312,1,98145,756531
1,0.9936194256124149,1258,2616.035102702493,1,98117,846437
2,3.0123508088809943,1549,6409.498765611216,1,98108,927088
2,2.490392507820158,1310,7486.791617136485,1,98124,801122
2,2.5096931590903235,890,948.9953908176788,1,98144,658134
3,2.4868707672464234,1708,1296.4943500885247,1,98106,960537
4,2.508183801782594,2343,4076.831921118634,1,98106,1089597
2,2.0095006530348907,944,141.17354549830327,0,98115,314190
2,2.503503938165911,858,2953.0105556722037,1,98115,730531
3,1.5282781818601672,1151,1735.8101289730284,1,98103,897135
6,2.5190266552238847,2587,8382.629433185639,1,98171,1420685
2,2.4886574513188084,2043,915.4788960542188,1,98118,1456996
3,2.5187636849487847,2635,6089.068225818633,1,98103,992022
4,2.513845363166073,1997,1244.1149474608274,1,98145,740614
4,2.024942919661252,2071,5605.810599852992,1,98199,1190389
4,1.0044381811472998,2102,4896.4482855002025,1,98117,808737
3,3.5649362686211346,2671,4167.120349874277,1,98199,1873635
3,1.4661838082339294,1994,6133.463357403713,1,98124,644073
1,2.46380656966509,871,739.4239843130355,1,98115,656214
1,2.003980876229005,3657,4096.687037804173,1,98102,1796346
2,2.0039678813914517,1347,9459.510307407043,1,98107,854367
1,1.4659193878168812,771,736.9619225925663,1,98114,643131
1,2.4440089233616114,588,3509.1041534893548,1,98119,1318990
4,3.7239531010817903,2522,2248.7045221515414,1,98117,1072735
1,1.026541376047675,797,189.3879357715615,0,98134,377254
4,3.535122672708244,3811,7212.732624310122,1,98118,2058758
2,1.5784056749113349,1127,5570.327093478664,1,98118,990830
2,0.9372706701881481,1446,4072.829034623772,1,98107,701499
3,1.0156015310791193,1303,4680.856075621694,1,98122,530716
2,2.4995647907535417,1706,957.3756514250152,1,98116,873691
3,2.0244857683727733,1411,5354.707364944726,1,98107,848253
2,3.4611057510531853,1626,0.23,0,98125,784770
2,3.8421973815295143,1422,4558.887649754714,1,98113,1236002
3,3.0315473754239366,1129,244.94673946631713,0,98172,279192
2,2.4502713144312027,1111,453.6041120050555,1,98115,550031
1,2.47029605746052,1305,1220.3785248780555,1,98104,510669
3,2.520423732574194,1968,1653.0139062851867,1,98107,1061387
3,3.607908458022135,1748,7053.584926494482,1,98123,1039685
4,2.5078939609056965,1883,1583.8778752113258,1,98119,898726
1,5.347425494423295,2562,0.23,0,98101,4532660
4,1.9594407236096376,2709,0.23,0,98156,302693
1,1.990963266145658,1177,610.2215692640016,1,98121,732673
3,2.473656650949432,2499,2533.7915124230635,1,98120,420820
2,3.470181638969554,1403,924.573975129449,1,98114,808006
1,3.4141415805927644,1365,907.2321260267968,1,98101,622275
1,1.9891773437477192,1147,802.1783046498103,1,98114,680356
1,1.0712021750111398,492,2057.567026691727,0,98104,299182
2,3.2648112772997546,1241,2826.4077515381096,1,98114,687092
3,4.622470173839146,3250,7685.641687199263,1,98102,4587192
5,1.02232995858378,3001,6508.853355980069,1,98170,1003963
1,2.489354002401993,844,786.8801519676475,1,98104,1390865
3,0.9540844641168581,993,5735.171459891121,1,98133,755315
3,2.950086411979429,2421,4971.41422807063,1,98113,1017685
4,3.006906302376826,3362,7801.347782411256,1,98199,2022993
4,1.513530848394139,2288,3632.9390905383398,1,98117,1097578
5,3.5716966524416542,4088,7634.255591960797,1,98118,847904
3,2.0269566899133507,3649,6154.720806875993,1,98108,1119196
2,2.488060302486656,1257,1269.1338462339556,1,98116,799113
5,3.508678804288227,3342,2989.2593684626,1,98102,1652019
5,3.490610357770047,3264,6743.128381786214,1,98104,616499
2,2.9979714703009734,2637,6350.231974313552,1,98114,850550
1,1.9950543016016276,1164,1174.8792111911182,1,98121,679549
2,1.4375848135662228,879,6068.173459145319,1,98170,430851
4,2.004470194918889,2986,8483.373753255717,1,98199,1434077
2,3.009506963888391,986,7459.5116597827155,1,98179,669851
4,3.5084827386634285,2497,2806.21430837377,1,98115,1594191
3,1.0400483744646465,1166,4944.248784556655,1,98106,1345712
4,3.0255213365179983,1844,7256.517465228516,1,98137,1378445
2,2.449565587278471,1969,4832.442594652621,1,98188,1469855
3,3.409001309867848,2899,5114.962914632419,1,98116,677622
3,3.5937298544680254,1826,1785.958385185772,1,98127,759849
2,3.9589227667365297,1624,4781.051996812882,1,98121,707814
3,1.011260356510871,1008,78.72206370041624,0,98115,1190969
2,2.4917619353928107,1337,1462.465825032646,1,98114,588239
2,2.534761958703864,1228,1417.365806227882,1,98116,864483
3,2.0031265260689026,1402,2984.9366849984403,1,98117,812896
2,1.0039353419902253,1093,6045.619273196459,1,98146,1414318
2,3.921977229684143,1385,880.7419507740474,1,98124,599048
2,1.966446599889173,1350,420.7065800839766,1,98115,771592
2,1.991981872924128,1804,6586.706197519122,1,98105,666925
2,6.362785094178788,1983,8428.90752218461,1,98173,812550
1,0.9668052385438969,866,3315.1996712563714,1,98105,419646
3,2.5401104969384827,1781,1669.1971014376957,1,98108,1220509
1,1.4698342380935883,1062,1084.0552276288236,1,98124,539664
4,2.0084858437354622,1790,3426.1031408293857,1,98118,1035003
4,3.4537623265659745,3137,6047.94552654571,1,98114,1497646
3,2.009298742724667,1677,4873.846732636528,1,98107,953357
2,1.0597937897143686,1113,5493.1415961323655,1,98104,1043721
3,1.5484994422936238,1948,9746.465956249358,1,98148,730877
1,1.0714595143090189,853,497.94810780239374,0,98120,480688
3,1.463382821387741,2587,3640.240265724786,1,98107,498899
3,1.9767987773903937,1913,3436.491526359553,1,98110,1073133
3,2.4654271734584956,1922,3978.151250540136,1,98115,784085
1,2.4936322480666173,1296,788.3389729914269,1,98104,680810
2,2.9506087170536675,1967,483.03816824033345,1,98107,1524802
1,0.9601156740679891,844,2737.6528989174567,1,98111,1004884
1,1.9844599165163725,1874,4622.564341911952,1,98106,1081535
2,2.5902936118182587,1859,2529.4215622484953,1,98129,846393
3,1.5111582223447992,2211,4109.628301739358,1,98108,1068618
2,3.494143499719818,2306,9464.528078935644,1,98135,995698
4,1.987131860976262,3660,0.23,0,98118,2442992
1,1.4457999799769026,1413,3347.490791475325,1,98103,869189
3,2.5000296020165433,2030,3999.523878392811,1,98115,1439164
1,4.6064064381431935,939,4995.02304599938,1,98117,439235
1,2.455860378403344,894,884.9911315259009,1,98113,667280
2,1.4174061922306003,1301,5377.89176557164,1,98124,362181
2,2.034817910032897,1648,3905.653165271756,1,98104,1432922
1,1.986480518261479,1034,0.23,0,98131,942232
1,1.9660890895255934,1218,4181.375929720239,1,98115,443117
2,0.9857297851654517,3013,0.23,0,98104,571804
4,2.5190024805102276,2507,6061.294283687237,1,98199,1855551
2,0.9995519558890348,1408,0.23,0,98111,721617
3,0.9515329500597278,2106,4438.160241792561,1,98124,604578
2,2.4974643094220936,2751,7155.006809807512,1,98198,1625915
3,1.4703089005235301,2985,5208.288228017173,1,98116,1328441
3,1.5518971267943613,3917,5509.883536983807,1,98116,956597
4,3.6361132461849084,3028,4130.5046431280625,1,98119,1145917
2,2.5068757501442045,1121,2141.058800197965,1,98115,905616
2,3.3271418246181743,2458,1635.6392040654723,1,98110,1507086
2,0.9911171462227889,1249,2587.028178431932,1,98117,841511
3,1.5046691916248298,1353,4387.8742918458065,1,98115,682791
1,2.484763383763297,1270,500.102188418138,1,98118,853203
2,0.978529892762389,1046,7124.182139623614,1,98175,665729
2,3.0148241071732857,860,5191.439023808866,1,98117,1017513
2,2.51650980799728,1887,2962.180489345623,1,98145,974623
2,2.023670176438066,1487,9998.0,1,98108,935639
2,1.9847287636433704,1607,6820.526265552447,1,98163,437006
1,1.9950262333271223,1667,4879.197759823373,1,98117,964483
2,2.9949642759680586,1660,2534.9684887206554,1,98106,888955
2,2.0054496494788934,1178,2682.3604239052133,1,98117,612479
3,2.010745301974486,1501,157.11367437459603,0,98104,943324
3,2.002290580224339,1486,2259.402451848608,1,98106,609448
1,1.9891054805952872,1122,1088.1303581673908,1,98121,660060
2,3.0323050814984356,926,5417.1889203061955,1,98107,880854
1,2.021427684664307,902,6270.4329996744655,1,98138,1338346
2,1.5815604675321322,1323,1999.11693231946,1,98107,726094
2,1.0398857722683479,1015,4962.363867303282,1,98118,853526
3,0.9027833980748562,1008,5096.0456632561245,1,98114,573600
2,3.931278662056906,1999,4713.70464552762,1,98116,852789
3,1.0020258386058647,1686,6023.483927201862,1,98199,603988
2,3.517286055327219,1359,1156.31959130432,1,98122,860648
2,0.9441067740578136,1049,4390.074520989188,1,98124,639957
2,2.9728577541162777,1447,1189.5490138817438,1,98114,890469
2,3.4833194014686946,1213,1110.618018050061,1,98115,674899
2,2.5141266375895084,1067,1538.1036499982338,1,98137,712460
3,3.4416973239310584,2133,2189.2377238777644,1,98121,1102462
4,1.9994222163417141,3440,3905.966860761887,1,98114,767616
2,1.985382866272779,1593,935.8452279906537,1,98124,639654
2,1.0208811917190788,2085,2440.3330616990957,1,98145,741060
4,3.4921487186438203,3670,7533.445996892908,1,98121,2061865
2,2.036237244644629,1421,1111.4306598419134,1,98118,798278
2,2.4875684806737297,1155,962.9079565768279,1,98108,862634
3,0.9536837751917043,2663,0.23,0,98103,313813
3,1.9895257306058722,3061,5345.602218551191,1,98116,2469873
2,3.4584796652940337,2403,4083.6901976278796,1,98106,2060538
4,2.0386116303459145,2310,4937.79458294525,1,98124,1209272
4,2.0273216596568107,4421,398.7088859283089,0,98120,563201
5,2.5085222978787876,2975,8912.38493174072,1,98169,545615
2,2.496835199376511,1333,6776.355294482294,1,98118,889487
2,0.9053407685080718,747,5320.088607376749,1,98165,393635
2,2.9705694441259647,1623,6854.115988814429,1,98124,690450
3,1.5006141352309272,2562,6156.033810792114,1,98126,651024
1,2.9786618940187353,889,427.5521787367582,1,98101,723099
4,6.2176124761517215,4685,9998.0,1,98107,6237372
2,2.018753152944184,1303,8617.571807512493,1,98182,902356
3,2.0048058043205943,3271,5616.722790987378,1,98119,1331635
2,1.5433544991955483,1213,1773.7437970422507,1,98106,662342
1,2.467051359664981,250,0.23,0,98192,700966
3,2.0331814116691684,2512,4805.906091999942,1,98118,1752947
3,2.0465190539238973,3742,6129.849125321497,1,98118,641890
2,2.9930652969785014,3057,9648.235447195624,1,98143,1641891
2,2.011421508186638,1228,730.5544708667426,1,98115,797063
2,1.4899361039264192,1649,0.23,0,98125,1448965
1,2.9790446942916295,1420,3089.3824699502875,1,98121,1070062
2,4.05361529410138,1563,6285.777805639766,1,98171,1414696
4,3.608471980922748,2263,2555.1367839004693,1,98118,1292580
3,2.5473046744317553,2974,6037.169210331395,1,98110,1532759
4,1.0804470747253792,3554,8559.699855970655,1,98140,724383
2,2.9541888752234797,1350,5658.393577819811,1,98101,859523
1,3.467834570127813,653,0.23,0,98102,1070851
1,0.9960359965045542,966,3654.0484768897777,1,98105,477195
3,2.5008358482696926,1945,9.191368643500482,0,98178,1794642
1,1.954359424524956,1197,198.4449984991668,1,98122,451682
2,1.9997375626780731,1578,6113.62595423553,1,98114,848867
2,2.0363845435400987,1797,1430.5786502117767,1,98107,1045085
4,3.3352488456262877,2604,3761.850879256385,1,98101,1196878
1,1.9966136325761032,2484,4917.752319766298,1,98104,1086031
1,2.4916938946471867,1426,691.7428529735098,1,98102,860034
4,2.0081400164293934,2331,8116.657849753693,1,98180,808577
2,2.9893012257280622,1045,0.23,0,98176,516484
2,2.478530830479959,1693,7560.251168281672,1,98134,985470
2,3.0225961333362013,1158,177.91210241390047,0,98134,479459
3,2.9989683216216387,3047,7634.860449180535,1,98105,922637
3,1.0534693013017005,2131,3145.8268586986223,1,98106,1003269
5,2.0121944135037797,3027,6546.176432426888,1,98199,779301
2,2.0164529086103165,1097,3399.606243772101,1,98122,917818
2,2.0250276593486203,848,6607.8687470760615,1,98104,1490789
1,3.344960352806068,3180,6060.948712711744,1,98189,1620625
3,2.0152372825835774,1871,4637.081266646037,1,98134,721853
4,3.0067898860188684,2258,3147.6848187908445,1,98103,1777521
2,2.4711359477479946,1946,2489.18164809196,1,98120,581243
1,0.9869577926308777,865,0.23,0,98103,374222
1,1.4578399737706806,3669,0.23,0,98131,504650
3,1.9888022523342561,2605,5728.030466259929,1,98144,1257637
2,2.493620381083773,2412,3087.097404337535,1,98111,480824
2,1.4802030081600122,1332,629.2195514394779,1,98106,726916
3,2.5491704983633925,3393,8194.827499991827,1,98199,1913123
6,3.4576547439940275,4371,4821.293239579017,1,98102,2768007
2,1.489777493310092,1030,3899.5650011889056,1,98102,677942
3,3.425920807192386,1838,2026.1464508598137,1,98134,1006068
3,3.5702849980914317,1410,2474.929129037353,1,98103,798626
4,2.0112017825631874,1759,2872.0675328385614,1,98107,976207
2,1.9876607095345278,1011,7123.445593567937,1,98106,698100
1,1.9780542330649986,1133,2166.9838811299837,1,98120,554473
2,0.9899851561632168,889,0.23,0,98121,570282
2,2.4794973471705366,1493,477.1475206078255,1,98142,638275
2,3.5561469607914606,1387,2429.6839628918938,1,98107,640827
1,1.4035859750692778,491,281.26343790309653,1,98139,604120
3,0.9801192036959033,2259,6338.117550551695,1,98101,605858
4,3.0696477195987817,3470,9998.0,1,98187,1632302
2,2.516057054720992,1388,2214.6154423917815,1,98116,818262
3,1.9768999888401144,1514,3438.9497377437856,1,98116,2472612
1,1.9956560388451898,923,0.23,0,98145,362081
2,2.018676176276308,1133,1272.345876453829,1,98110,1327371
3,2.021020227464722,1972,1455.5280701703823,1,98126,786658
2,1.9809261180895787,1243,2445.7358754064394,1,98116,721320
4,1.5489161379083969,1771,7161.118102312233,1,98115,976623
1,1.9908716748698843,2302,2838.2923491783804,1,98102,1097913
2,1.9731246820413988,1454,5347.25554526671,1,98142,2623677
4,3.589968263972975,2709,4784.544754651524,1,98117,1835513
4,1.9973320856234205,4444,5155.20202002082,1,98117,1129662
1,2.4960468378307823,1229,984.9953781021999,1,98116,713118
2,0.9881094475844286,1049,0.23,0,98108,1046589
2,2.003952769892488,1228,1304.6413803801797,1,98122,721305
2,3.525976698659617,990,84.13176870507323,0,98103,983337
2,1.977880858150605,1784,4987.772972290335,1,98116,1456382
3,1.9873902872194573,2605,4457.73682923649,1,98116,1344874
4,1.9814850645861743,2504,5800.311499951878,1,98193,633626
3,2.545558862054831,1766,3866.2728901149826,1,98118,1244935
1,4.181368660698189,1531,1080.5543604065085,1,98125,655570
3,1.5332027715163536,1645,7524.688188956659,1,98112,1652387
1,3.624172884190865,4054,5341.860667908046,1,98113,2202736
1,1.9848900640668627,1639,3626.0117133154104,1,98172,987671
3,3.0013591417281136,2912,7519.944970928164,1,98106,568980
3,2.9631891607243745,1390,1974.5822988051982,1,98124,664263
2,1.997790928894671,1374,3036.346349600912,1,98102,840887
2,2.48526983872635,1593,1147.483563712313,1,98142,830725
2,2.017160595268506,1269,814.2448729186362,1,98115,820737
3,1.4686711868296503,2587,4492.197871914975,1,98102,873723
1,2.496206960206496,880,7923.721292620198,1,98143,507599
4,2.0379551766997763,3116,6021.8507166078825,1,98140,2264338
3,1.9796087647407543,1613,4724.740157450874,1,98117,994554
3,1.0565293220019236,1202,7844.6400579269175,1,98185,586294
4,1.4993616371677647,3195,5501.728155701782,1,98116,1288031
3,2.011378781411044,1741,2976.366459333515,1,98103,1046937
2,0.994562925722223,1131,6268.379411573007,1,98135,835009
2,2.0099703770826913,1486,151.7933099038819,0,98125,490127
3,2.5156287420700543,2977,7520.296793067576,1,98199,1726811
3,1.4770330182871116,3336,3854.351942141,1,98116,1929176
2,2.4829739722238844,901,4198.683768578211,1,98121,548825
3,1.9781931549353713,2208,7398.148767311934,1,98192,1148762
2,3.953240390904902,1920,5150.764055224567,1,98114,387670
1,0.9792092419042172,539,0.23,0,98118,299067
2,2.497422778704854,1698,1240.6155413272675,1,98116,892253
3,4.627816901146214,2031,5146.492474970735,1,98106,883901
1,0.9998489220549884,949,0.23,0,98106,819682
1,1.9984495527452073,1205,1308.3905584175911,1,98198,781554
2,2.502616597574242,1583,1369.802854287276,1,98103,707864
2,2.025089814067337,1328,6198.3783533266815,1,98116,853445
1,1.9996352280443435,1007,0.23,0,98167,868495
2,1.9903564610741762,1231,2109.372816897117,1,98105,695220
1,3.00850718280227,1532,3469.862047811219,1,98122,1189482
1,1.0619303363187131,792,431.53504389692745,0,98113,481927
5,2.0087968526540645,3049,4013.6568876279503,1,98199,1372059
8,4.912935123687024,3971,4889.792001616139,1,98106,1666284
2,1.9668209426494778,1353,8021.284934081099,1,98104,583136
3,2.9543820207379183,1882,6574.570718738294,1,98123,749946
2,0.9526447290966286,1198,7476.20635769466,1,98120,731767
2,2.5333453454523753,1167,1742.313475598109,1,98138,770225
1,1.432275957625212,919,345.50273744698194,1,98105,631993
3,2.015337333916942,1669,5428.5113012652755,1,98116,1028266
3,3.00823998796848,1571,1107.8898343563078,1,98115,818072
1,1.0135631000907122,676,5052.226174997237,1,98133,281702
2,3.0481147670555493,1362,1376.0641973059137,1,98117,834529
2,1.0412811124498071,840,287.7264780721533,0,98118,781223
4,1.091186014837298,2722,4807.046562380476,1,98109,1661771
1,2.9706751231140696,1412,4667.297543337079,1,98121,810682
3,2.550342362204344,1716,535.9165552330284,0,98109,1186313
3,2.9866053464387563,2718,4377.020988714689,1,98121,1345697
3,2.489179164582764,2306,3378.4994696572244,1,98114,1289894
3,2.0057716493218005,1441,1365.1652418500648,1,98117,803808
1,1.9777221532149345,716,573.1326600038802,1,98114,533104
2,2.0050660103217535,876,1250.8752408838818,1,98144,745897
4,3.4719816140898283,3595,7411.296947697675,1,98121,2028126
3,2.009164647145248,4036,133.9337299710503,0,98109,3379479
2,2.0195132168504015,1340,1004.5520446440578,1,98104,780441
3,3.055974105880292,3367,4904.851505526603,1,98104,1826879
2,1.9867624880048727,1575,5078.488918248525,1,98117,1284088
4,3.965430981828489,2366,2915.7417893205,1,98116,1442167
2,2.528508736696932,1559,1503.9217255652015,1,98117,915688
3,2.024533919589474,1597,1762.7665864034093,1,98118,881202
4,2.530282817982994,2354,5655.9268005111535,1,98123,1533209
2,2.4889492111245146,952,5469.429893925693,1,98117,581784
2,1.997916427767311,1575,8879.495096703713,1,98105,711405
3,1.951518808776456,1874,4357.494722526452,1,98102,825420
1,1.992800526031874,888,3125.14005166637,1,98102,520302
1,1.9781162524747653,1043,927.8796237688664,1,98120,614729
3,2.0113460775762464,2080,4675.572152570502,1,98122,1266492
3,2.9343341066019555,1458,5001.98842110958,1,98123,690975
2,2.4807329473937663,1580,0.23,0,98125,552089
2,1.002669386357533,1095,18.94892487255038,0,98168,545205
2,3.503801601652183,1375,1137.1660520991989,1,98105,871941
1,2.512248768937888,2134,3514.7712248830085,1,98137,1268037
1,2.473437496324458,1020,4779.913047841413,1,98115,450161
2,1.5656601490244428,1139,387.56256484225054,0,98147,659317
4,2.5324886320429725,2721,5026.9639493112,1,98127,897650
4,4.692928048564447,1930,1648.614848681194,1,98119,1091039
4,3.5212346413474136,1789,2128.956029215239,1,98122,859222
2,1.9875341819882664,1707,3129.231727884754,1,98114,813578
3,1.4078726354058078,1323,2919.8588214061338,1,98115,671273
1,1.9990990248232272,1393,3038.117224458638,1,98102,1743131
2,3.7279006796454657,1378,730.3377359559856,0,98128,726259
3,2.0190607552771542,1536,1079.954010768992,1,98199,928625
1,1.9968712448259847,1447,3924.0091747676233,1,98108,787093
2,2.501207742512927,846,2912.37388869021,1,98115,723630
5,2.02886796425464,2136,9998.0,1,98149,654080
2,3.0434859851763503,1014,6681.579490367528,1,98116,1476261
1,1.9819428046417615,811,4411.429034764084,1,98133,425514
1,0.9801343183304508,922,4269.713035978051,1,98121,450888
3,3.0322806978163004,1522,250.63265143088495,0,98199,930800
