beds,baths,size,lot_size,lot_size_units,zip_code,price
4,3.9348176174058587,2147,5352.5678246042535,1,98114,340992
3,2.4956400154958382,2531,4402.839659542058,1,98104,1530781
4,2.000947130426837,3056,5295.003788642773,1,98199,1672720
1,1.4278984709393687,906,0.23,0,98119,1027659
5,3.0135604475235587,3572,4095.120080148885,1,98115,2035964
2,1.4851441816523223,1477,6984.144074507232,1,98145,695211
3,1.9804632331210967,2312,4525.493381575427,1,98115,1051068
1,1.9725068192469062,1045,7448.210515426433,1,98120,656540
1,1.4978537287450138,1153,1319.339363378249,1,98114,791418
2,3.5763805081630147,810,245.43624732248247,0,98117,754144
3,3.5457067233028177,1886,5243.623900743031,1,98105,1526465
1,2.4669710799105946,532,0.23,0,98124,1086536
1,2.986895031145177,780,6010.761986857868,1,98102,576257
1,2.512860072113793,886,1429.645663293189,1,98126,563653
3,2.5334429253035022,2729,5043.852448068229,1,98127,900518
2,2.030799501811882,1029,7250.041263498788,1,98149,1974789
4,2.004411293049319,1561,6357.14094920038,1,98108,547196
3,2.0219859992344418,1216,4533.993276066864,1,98117,1462602
2,1.4293286804947778,1076,8310.998894304197,1,98142,507075
5,2.0103907969906665,3007,4252.370413863182,1,98137,792861
3,2.544647038904552,2155,1910.4004692357685,1,98108,1134194
2,1.497907030776803,1063,1556.6537866619408,1,98102,846457
1,2.0281094976897633,870,6682.720061976382,1,98104,1614283
5,4.126193140495819,2594,4261.6289463132325,1,98106,1651115
4,3.0240262870351176,3237,3564.2762872656067,1,98106,1596385
2,3.655972399397043,2163,499.41970339196865,0,98187,1141195
2,2.4918637347458716,1523,1515.547501713675,1,98121,850544
2,1.4884351026594485,1516,7024.885150399954,1,98111,1514337
2,1.0652598286791224,1372,7199.6438253101405,1,98139,974196
3,3.536230133985462,2144,6193.112214750184,1,98199,652797
4,2.4651514149089424,4657,0.23,0,98107,455256
2,1.001159924376819,1060,8.353071848121203,0,98102,1179220
3,2.583549964976281,2104,2574.7664356222062,1,98119,1116124
4,1.9516070477242207,1540,2824.6378593605427,1,98138,1031092
3,1.0565942126001417,2387,8545.494838014574,1,98139,956422
3,2.4857382082843578,1739,2603.6035285747566,1,98107,902133
3,2.51481590381584,1687,1657.4275001173685,1,98199,1198296
3,1.0353219611016222,1516,5209.4592534351505,1,98172,929541
3,1.9724525113958329,1952,7131.7116627947835,1,98170,661366
1,3.854954278455734,702,5226.883882386659,1,98140,778695
1,2.966577968838855,1313,6589.5423633306555,1,98143,1189530
1,1.9980012331671597,1177,898.8529253063832,1,98102,711705
1,1.965627710607522,1308,0.23,0,98113,523214
1,1.0280900446771883,975,4825.625428593582,1,98122,1442203
2,1.5299093264391999,1174,5793.855827781192,1,98107,799907
4,3.0114626511709046,2504,8724.210746263163,1,98199,1896461
3,3.0086366916589022,1712,2711.5345295869156,1,98107,948942
2,2.9493259822229927,1613,1863.092314415259,1,98101,944603
2,2.9878622980326464,1671,3991.253304313632,1,98104,1345802
1,4.003879758390823,2409,5420.6797119725825,1,98117,708512
5,3.5720067075090243,3509,5063.80688212514,1,98112,2115464
3,2.0026758621191787,2388,5864.991013785044,1,98199,1480398
3,2.546742351711505,2092,3584.217566581209,1,98127,940492
1,1.0267283773143705,738,7549.083126540737,1,98102,430122
3,1.5027554997667758,1377,954.2544138712284,1,98115,704597
3,1.5228474130158973,1005,1874.774573935756,1,98145,678123
4,2.0329891296052214,1876,6923.23596861091,1,98119,674879
1,0.9517675444716591,811,1728.302184975652,1,98104,380040
2,2.98616482322271,2001,5071.332056932208,1,98115,1067655
2,4.364760491678052,2130,1395.8233433938897,1,98196,1240540
1,1.9862968855309284,1163,778.1739400499908,1,98124,568474
2,3.410952000729884,1592,1278.0246928613371,1,98101,824388
1,2.0122154682895554,1187,7801.1370148291535,1,98107,799388
2,1.9906684273800712,1003,3613.3558988592304,1,98116,636507
3,2.5171333735348966,1639,1313.0519488856396,1,98122,1102997
3,3.4571363798180337,2185,1654.8259654730934,1,98115,1428290
1,1.974217854437938,250,0.23,0,98123,893648
4,2.0244752448841834,3203,6605.45177173344,1,98123,1393578
4,2.550422304675434,1812,1666.7659899710868,1,98124,1203053
2,2.004590027555281,1233,5111.482031148355,1,98103,868933
1,1.0223897541397469,748,156.11265378701194,0,98170,417080
3,7.1716772941498625,1263,7729.244128429906,1,98116,1126358
2,2.0103914252383634,1335,1129.5332567157616,1,98125,667864
3,1.049867453841663,2043,347.30740072734426,0,98104,898178
3,2.014568535606654,1711,1780.4460885216772,1,98103,792095
1,3.0507162434142785,3044,8744.244679977197,1,98123,701235
4,2.508722613679245,1205,1424.6827875694648,1,98103,876217
2,1.5150969061097643,1343,4228.325434570985,1,98144,1371554
4,3.0233864643303314,1768,3382.0135951126695,1,98117,956293
2,2.462162599877163,1263,1133.9558597086382,1,98104,486222
3,2.9664453795489214,3306,7544.596657832538,1,98104,1980600
5,1.0582570200499457,3273,6925.327054134372,1,98118,1074695
3,1.0608086468019406,2688,6765.906022921273,1,98109,759719
4,2.0087922348882183,2103,4488.544731892571,1,98115,1136267
2,0.9592516582819055,2468,6063.237016422113,1,98101,264775
3,2.024571683063382,3318,4396.794050503633,1,98199,1492313
3,1.5040364958807868,1271,3897.658126062959,1,98118,721735
1,0.949909014477341,679,3419.3352550009768,1,98116,1217748
3,2.012656814685716,1768,1375.5683633361173,1,98103,1256484
1,2.5250228259471013,2939,8503.213496864291,1,98138,1453992
3,3.5815574926671654,1717,1575.0038598597084,1,98146,972830
2,2.491320241210272,2063,943.7725702816888,1,98118,1471787
2,3.4516300597148937,1434,1084.2043987286656,1,98102,616212
2,1.4339993930428616,1816,5795.144480245226,1,98191,764869
3,2.0310443125616318,1801,6874.000488731962,1,98116,2857967
4,2.505968021358797,2259,3472.6183937042633,1,98107,1092937
4,2.0320024259951515,5535,466.9262953696684,0,98113,707009
2,1.4869245662345825,1242,8954.020955451322,1,98145,603181
2,2.0349644901183748,1396,1073.8706804416859,1,98116,874228
3,3.330500284266186,3716,5973.366302519161,1,98116,1596433
3,4.563229870160435,853,6261.123347355685,1,98118,618777
2,0.9651959454111992,1723,7701.538934002883,1,98144,307478
3,1.9876330409559069,1552,5821.632802470267,1,98117,487786
3,3.3764208558509363,1106,1598.5166107215261,1,98104,471128
2,1.9868400368214179,1466,978.0944593290385,1,98116,865715
3,2.038997116825892,1938,3647.157231698553,1,98148,977612
1,2.4841998096044073,965,880.1138888133639,1,98114,712509
3,2.022114136395055,3216,6287.10545584329,1,98116,1343579
3,1.4014231427367596,1345,5514.451008963166,1,98113,730511
3,1.1044919957226726,3010,6311.292160009471,1,98141,865722
2,3.998390931966474,2216,968.8505900096619,1,98108,1647308
1,1.0390486394902338,952,272.0884697659138,0,98107,1146878
3,2.025325332262125,1856,5443.098590604377,1,98116,944466
1,0.9754580094274156,906,3559.504325800262,1,98131,425681
3,2.511912679733184,1665,1166.5790743112843,1,98144,795805
1,0.9883891886250327,1801,2391.4051471351595,1,98104,875140
2,2.48083473117138,930,4140.824788167786,1,98104,652395
1,6.986206677695772,3244,4257.148207350379,1,98117,970566
3,1.494880312989458,2329,3949.69964076183,1,98107,1091457
4,5.788765502817902,4299,9385.993720631039,1,98105,5793728
2,1.0397720051798993,1115,277.13309383438127,0,98182,1324706
4,2.00468684503254,2919,5309.833522263712,1,98199,1435728
3,2.00846601426238,2189,8033.655125474007,1,98136,694922
3,1.0132571875974277,1165,1280.2700049390878,1,98122,726100
1,1.9849342999073771,1079,873.3039960957663,1,98114,687854
1,0.9342148276173889,2046,5298.405094994866,1,98106,510482
2,3.447659717790725,1438,3721.018204841899,1,98142,1678436
2,2.455154306400969,1992,8768.14509588246,1,98104,735208
3,3.576742429529279,2367,5329.04901256108,1,98106,597471
2,2.5698541105480226,1563,9404.778633457558,1,98191,849959
1,2.020671473854994,4312,301.69236064919176,0,98126,1307581
1,1.9942545109996412,979,692.2162417880196,1,98117,581299
3,2.000341301944753,1242,5408.289500134301,1,98117,1387601
3,2.0235737496148105,1950,3792.5563642462425,1,98119,1097240
2,1.4696521403983576,972,6426.1851179681535,1,98174,484360
5,3.512375125504217,4106,3465.9613319368277,1,98105,1470703
1,2.439160155332248,693,4588.293621000055,1,98116,432134
3,1.977189504530964,2511,4145.981459640117,1,98105,1101111
1,0.9756291965442665,693,0.23,0,98144,315518
1,2.0129984714513545,1592,6065.705294089934,1,98126,823618
5,3.4285395602971325,2263,5199.104809726068,1,98107,805309
2,3.023763261259442,3158,187.31158282257252,0,98105,1746319
2,3.007037433002196,1206,4740.881648946018,1,98117,971735
2,1.0795862851076061,1247,2617.9204198473703,1,98108,631688
3,3.3998803805816125,2286,3287.3469515848756,1,98192,1597503
6,1.9587487923522764,1861,2313.0956845020182,1,98102,951535
1,0.895668589312327,420,0.23,0,98113,309593
1,1.9969649542532397,1297,749.7413583085813,1,98106,825480
2,1.558136310160442,1282,343.90020187838087,0,98122,1429275
2,2.505195934900071,1067,1045.2097970031543,1,98117,720617
4,2.5184613514165894,3909,7371.261072703048,1,98118,1672545
4,0.9978796936405674,2499,0.23,0,98167,995825
5,2.0048498878969854,3262,3517.7934875305173,1,98105,2136971
1,3.3592870410509343,789,5447.723258980486,1,98124,737618
3,1.0827117384770577,1501,576.6735704094203,0,98148,862792
3,2.009855535478578,1618,1282.7186289165677,1,98117,890654
4,3.3775138023940214,4562,5227.12963232456,1,98124,1345085
1,1.9598847553561913,543,4125.6858158161795,1,98115,494524
3,2.0108901999242708,2111,4920.499851590759,1,98117,1031422
1,2.496934891279905,824,864.431456805448,1,98117,603287
2,3.473638465474402,1488,6109.488945900825,1,98115,505135
2,3.055087404668974,1349,1077.1274633995463,1,98147,795822
1,1.988383558397455,1157,413.6029070022632,1,98116,662082
4,1.9826382474744275,2524,5828.319865723036,1,98115,638382
2,2.0147999213297445,1245,2909.458689692926,1,98109,1907822
3,2.516987647831669,1698,1870.5035294677582,1,98107,946059
3,2.4638248614500498,1529,1051.6183450496233,1,98105,891269
3,3.573488300027902,2701,2115.180476183676,1,98102,1421942
3,2.554978384126573,1609,2801.1769547859444,1,98128,815197
1,1.9931451628277541,3503,5333.510548259353,1,98121,1242744
1,2.4829643010956786,1322,1019.9859002464453,1,98116,778796
1,3.4323010789530257,2372,1663.3469479780654,1,98101,1185742
3,1.0364430617448062,1944,6572.455276817404,1,98127,721748
3,2.01814971230226,1240,8340.917335344724,1,98112,923867
1,1.9772964633632533,1077,4448.579262753332,1,98141,761348
1,1.048703441549937,941,340.06587699786604,0,98117,610886
3,3.0490092421704817,1215,5112.907018888601,1,98106,1753648
4,2.0060184542783754,4108,5146.175485712467,1,98105,804826
2,3.2965351699977385,1235,1076.862940244982,1,98123,514811
2,2.0161877019490833,1505,7102.767441304262,1,98116,966724
1,0.9304429389607085,593,5373.680605605347,1,98116,662056
2,2.520742726452107,1227,5167.092092539036,1,98103,887346
3,2.528437189942647,1747,997.1615001473954,1,98146,785373
2,1.5483921405425847,1266,5975.447434302884,1,98117,830748
1,3.25653521279755,2469,6056.371245550863,1,98162,1192193
1,1.46322739356956,1213,1033.0821213447057,1,98142,618589
8,4.069119156113589,3394,9054.644093297988,1,98147,1067570
2,1.9983218579248352,1428,6079.241489328392,1,98114,788077
2,2.457246135292671,1292,1108.7155955592016,1,98101,776495
1,2.9831642543374186,741,4782.582608378122,1,98106,938074
3,2.4998488333853106,1810,1630.393767768233,1,98135,824545
2,1.9650233366011816,1163,0.23,0,98101,680221
2,3.0655321542573892,1078,7561.663441337921,1,98118,1870620
4,2.0165720259617252,2859,5645.499351519304,1,98115,1483331
3,2.0030513361061373,2552,5074.1104803253575,1,98118,882586
1,1.984975168937405,860,436.89996989886856,1,98102,638022
2,1.9936063187495325,1054,2544.7110472142635,1,98121,898626
1,0.9720316597061991,854,6951.583295200553,1,98105,408836
1,2.472208879925153,903,538.7033638158933,1,98111,815468
15,2.003043276107956,11010,44.708661169723314,0,98133,3759599
2,2.530934021917998,1200,1318.6917760575548,1,98118,1007977
2,1.4904020137502243,1292,1193.3824518095462,1,98143,983984
2,1.4791795418470202,1790,5989.4412989618895,1,98117,454258
3,2.003649082302571,1666,5188.628467262713,1,98118,960052
3,2.0159691842262544,1383,233.13108720799244,0,98122,655872
1,1.989281973590896,1193,0.23,0,98121,454788
2,1.9717851869407705,2419,4014.722051135617,1,98140,1064913
1,9.0,4109,5489.130062172999,1,98119,1357244
1,1.9721816297705415,1597,0.23,0,98113,550249
5,2.5149995151955475,3936,5265.4522505957875,1,98145,545083
1,2.4973095771658995,1397,1172.4127098626047,1,98116,821913
2,2.4748673279879236,955,1800.9509036160932,1,98114,809409
2,2.0283391198812346,1592,3778.2970978424355,1,98104,816898
3,2.5279640341232663,1826,301.1039474083285,0,98127,734050
3,2.0117768195726393,2771,9075.03066610193,1,98116,1249776
4,5.670165926199202,2505,9248.086373531969,1,98147,1568523
4,2.5133308148411406,3145,3853.920611814636,1,98125,1519047
1,2.472423319107638,1526,1010.98190347473,1,98141,792113
7,3.947684025193985,2940,8319.130190396543,1,98144,957640
1,0.9297597221241016,830,5609.75054124067,1,98158,376711
4,2.005971126278545,3081,5945.025989007325,1,98115,1460518
4,1.0613415528879475,2991,4551.083577092163,1,98118,695768
4,3.9642803284851116,2363,2909.608629127426,1,98116,1440242
4,2.5066586095414527,3172,6278.840001198293,1,98105,1636986
2,1.9891161947932599,2469,3935.65546253107,1,98118,655104
2,3.956137885054085,1857,4966.208146946639,1,98107,1196620
3,1.9930523174591752,2466,4531.255531236637,1,98106,1222036
5,3.863790236357877,2770,4923.980903904908,1,98116,876644
2,1.557502338788083,1115,340.20046900194103,0,98135,615900
1,2.499859118219892,1659,2697.5067603779157,1,98143,816326
2,3.037330409346381,911,1139.4462563194008,1,98116,631876
3,2.006176613932308,1464,1322.0706499030707,1,98107,900478
2,2.477395468574903,1394,800.8138515334443,1,98142,692057
3,2.491114700043551,2431,3888.7533930324544,1,98116,1245645
1,1.9675814842557935,475,0.23,0,98142,365273
4,2.5221125185084805,2671,9204.686694726335,1,98147,643463
3,1.0058736668893158,1000,4268.088723967129,1,98103,911564
1,0.9663917184185338,855,0.23,0,98105,583832
1,1.423914066946087,2072,4652.4641139775495,1,98117,358040
2,1.9882243612569428,1125,1202.2814101326533,1,98102,826425
3,2.468954815895561,3454,0.23,0,98170,2022555
2,3.0051978347318054,1159,6776.276565181433,1,98144,686400
2,2.4704831421853366,1096,713.366407689935,1,98116,636281
1,1.0878448370772165,1075,612.4899286365122,0,98117,687948
1,1.5497608063351076,783,293.8839536186182,0,98107,418032
2,1.9923831443197,1185,5711.002735391698,1,98116,678580
3,2.458330220745855,1757,4422.553719861173,1,98114,968540
1,1.4943607938144636,1129,0.23,0,98143,1025590
2,2.445058018970639,1144,518.2098490609087,1,98101,464861
1,1.0454014651215815,634,6094.302884487663,1,98110,364385
3,1.0338701271677497,1215,982.7360321024798,1,98107,811683
3,2.540615834053032,2514,5518.79420225546,1,98110,982078
1,2.4843930078500844,1087,926.1667313008751,1,98116,568090
3,1.0344807755885865,1167,4149.708062351023,1,98106,467835
4,2.02827496200214,2380,7980.366012816706,1,98116,1565544
1,2.4877852143727246,1326,1440.210876793377,1,98125,538286
2,1.9850081387174496,1870,5035.87949607184,1,98111,643158
4,2.0275409836775853,2662,4268.912062775808,1,98120,2019949
2,1.5073469590480046,1167,44.33896685499178,0,98107,701259
4,3.016340824594195,2172,2697.0259641256575,1,98108,797840
3,1.998201409703583,2320,6752.360366949401,1,98104,1384289
2,1.436948660949044,1248,8288.071212832963,1,98160,332790
6,5.927191934383115,4683,7489.806810801533,1,98116,3741931
2,2.9220267944485467,1114,221.4244586316264,1,98104,693982
2,2.020387930852651,1445,2547.307586681389,1,98108,1325420
2,2.989271080352573,2099,6552.556529586096,1,98117,1256512
2,1.99616680385099,1322,4496.899798021907,1,98135,872188
2,1.4731052273848029,1644,5885.761830481491,1,98125,605122
2,1.022550913403025,1874,6411.414708535515,1,98118,524398
1,1.0174956169300797,874,122.24946646391857,0,98121,499445
2,2.032921756125117,1704,2706.0824533696627,1,98107,735802
4,1.9962395364261367,2015,3908.666317963311,1,98114,744488
1,0.992207191995183,1073,8237.348193846676,1,98106,729657
2,1.9927722186995185,2083,7420.519099741284,1,98105,765185
4,2.0021232378045792,2322,3366.568941627186,1,98105,1282185
1,1.99082765042926,625,0.23,0,98106,1200077
2,3.044387724515116,1568,3633.224582832486,1,98118,1829916
3,2.0279962901134514,2257,5079.970490128141,1,98120,1393420
2,2.4461018199005413,1079,6596.097976311431,1,98122,880615
1,1.9736695017138093,1142,1155.034753199691,1,98120,571386
1,1.97918698452579,961,1346.4936046271123,1,98101,603146
3,2.5185498198919163,1316,5328.283372779762,1,98107,865754
4,3.4169601646303573,2226,3637.3848408300955,1,98114,814827
4,3.0212047321862276,1260,1167.4136899386585,1,98116,775508
3,2.5384481499899616,1246,1088.533708931489,1,98147,835562
4,2.015748635553899,1997,4382.500945412373,1,98107,1170963
4,2.4707062998214067,2726,5642.57800173475,1,98103,1437284
3,4.535948942628723,2129,5560.6267211622535,1,98115,1313132
2,1.3652555747353585,891,7595.662720542642,1,98139,400160
3,2.5137385298901305,1591,3057.1361035118734,1,98108,859293
1,1.9743604556265433,1117,2374.2698638415272,1,98141,672237
4,2.000866086407735,2914,12.859729892757855,0,98199,683572
2,3.0088673595860955,1173,6830.125670852397,1,98144,694448
1,3.993457840088511,629,4450.1110237213215,1,98113,584624
2,2.019272835661956,1577,6588.0962891195,1,98127,1014500
3,2.9601960174898365,1336,3405.9700171904515,1,98116,682698
3,2.4833415749425445,2210,7664.996098237056,1,98142,539930
1,3.3899419960162485,797,0.23,0,98116,990877
2,3.0018842046444396,2960,17.669429417509832,0,98105,1657637
2,1.9864218073986946,1003,2370.2145091099796,1,98121,588990
2,3.711319692896497,1320,677.1345359943989,0,98191,596299
1,1.98685183585175,806,0.23,0,98116,905585
4,2.0038074832511237,2964,4792.475690240735,1,98144,1309025
2,2.4921407800213147,1829,1013.4912671210678,1,98143,675377
2,1.037951873490087,2722,5439.945725012493,1,98118,773719
4,2.00007985848419,2000,8079.20402937737,1,98125,907529
3,1.9701370623169074,2042,5775.807146655579,1,98104,1547350
3,2.50557590941663,1388,1307.247244802068,1,98103,716759
3,1.5222199416827882,1519,132.07318413211192,0,98117,727076
2,1.9738681849090551,2336,7778.783103275581,1,98133,1788238
1,0.9553650342617304,960,9242.039941470022,1,98101,507123
1,2.4816186614609452,1617,2344.698307209056,1,98142,869751
5,2.0052534756843823,2703,3967.5957786374506,1,98117,696670
3,2.4899960937583576,1547,588.7027419585071,1,98143,669831
3,2.91346401625119,2187,4498.471365083879,1,98112,869244
2,2.4786840604965246,1794,2922.763533288009,1,98117,985931
2,1.0485883678672954,1315,6980.03677705609,1,98138,941374
3,1.0270808103639189,1907,5113.926182131486,1,98103,913316
2,1.027987472134261,1074,195.11276227198562,0,98171,495101
2,3.494780585497833,1727,2044.2966011248914,1,98121,835275
3,2.0443927450901143,2755,7620.203750276983,1,98141,1033119
4,3.493601854399727,2372,5410.896894898079,1,98132,1114296
4,3.4784664945109998,2989,4901.2230870030835,1,98143,1863975
1,3.456029310667486,3545,5024.629428682177,1,98196,2336021
2,4.345811458927275,1633,4802.177506549177,1,98115,1066402
3,4.072822474346721,2329,5468.15504547476,1,98117,1446829
2,2.441570629453123,1212,3965.9527184473554,1,98101,574379
1,0.9492688064060686,957,3799.913834708026,1,98192,995419
3,2.0286168806750715,2603,6717.043318229432,1,98199,1653151
1,1.9841517084456772,1026,2165.078621766785,1,98108,1674185
3,2.4683858531276712,2195,3440.5121546584096,1,98103,1689395
1,0.992841223703874,2363,2977.014030186835,1,98114,1093905
2,2.4790198595672086,1276,842.0739401726863,1,98106,936890
2,2.5082112532992915,1764,1914.2492893991353,1,98112,1399610
1,0.9487931044142907,465,0.23,0,98101,299084
3,3.6395512760186697,2855,2326.5981051902068,1,98103,1532463
3,1.9732186379316154,2318,2299.5375345039342,1,98120,889527
4,3.4921854153600043,2936,0.23,0,98116,682925
3,2.0011403791596165,1438,1118.6296118177809,1,98103,634704
4,1.5124434714602137,1763,1323.4027770743737,1,98144,700713
2,1.9987618514894638,1539,1120.944663816987,1,98116,844892
1,0.9997526250392037,1978,2293.278270659841,1,98143,699462
2,2.4980373349082137,1036,659.1455544792859,1,98143,714100
2,2.0266741759862508,2343,6647.859142966254,1,98119,740030
1,0.9946325251924082,961,2188.642383735822,1,98105,587432
1,1.0412432127273312,839,291.322696063009,0,98115,386199
1,0.9686566824502985,541,4633.661980144351,1,98106,368291
1,1.9999505858324125,1247,911.2794164832383,1,98121,890751
1,3.4878824433512547,3544,0.23,0,98135,2297920
2,2.528050331222363,1193,1132.0509037241209,1,98112,983310
2,1.9880161449839426,1752,3008.9375865205075,1,98116,500566
1,4.732483223201268,3379,5156.778412597525,1,98106,691708
2,1.4921175104392739,2126,5002.555410950079,1,98114,901847
