beds,baths,size,lot_size,lot_size_units,zip_code,price
15,0.5,250,0.23,0,98199,25000000
4,3.0,2159,6119.275267726118,1,98103,1762365
1,1.0,887,0.2713915002087355,0,98117,306483
3,2.0,1360,0.3420042111342081,0,98130,1034392
4,3.5,3382,4974.169652435152,1,98117,2020377
4,5.577455772139013,3128,6623.292023661845,1,98106,1539186
3,1.0,939,8908.61682706517,1,98114,770432
2,3.0,1393,1391.4850818341968,1,98115,930282
2,2.3606003473709434,1505,0.24074868830538412,0,98138,853215
2,3.0,1428,3.8964911346712823,1,98116,739425
3,2.0,1633,5606.549360557411,1,98199,845857
4,2.5,2533,4862.171347276792,1,98199,1372266
4,2.0,1976,3402.746671621602,1,98103,735004
1,1.0,464,0.7671260502310011,0,98102,497240
3,3.5,2300,4852.567542973942,1,98115,931150
2,1.5,1157,4166.734542651574,1,98105,959194
3,2.5,2409,6168.289834997319,1,98107,1121966
3,2.0,1293,520.9015072931179,1,98115,768213
4,3.0,2782,2428.3492989942333,1,98119,1378323
3,2.0,1714,0.3546470054319428,0,98125,706211
3,2.0,1857,1713.639997784821,1,98105,1113353
2,1.0,865,5250.718228850184,1,98115,607495
4,2.0,2468,5825.085651022068,1,98117,1487168
3,3.5,1979,1807.9467386549863,1,98110,1132747
4,2.0,1685,1894.8630785560429,1,98122,862345
1,1.0,802,0.41448567019846777,0,98133,425464
2,2.0,1034,3266.4241125138706,1,98144,723718
3,2.0,1669,2960.400196296817,1,98105,1198728
4,3.0,2537,5749.56045199702,1,98199,1206142
1,1.0,842,7451.286102291257,1,98102,679409
6,3.0,2684,0.3725328232357352,0,98196,422295
3,2.0,1350,0.32946784723193373,0,98112,573969
2,2.0,2170,2946.601292494323,1,98111,1201445
4,1.0,1370,5027.132534400606,1,98119,673652
3,1.0,1751,9193.958685635827,1,98119,758274
3,2.5,1974,4472.468144627522,1,98118,814245
3,1.47011604110941,1210,7787.8533859152585,1,98134,721742
4,3.649542540575088,3195,3916.4227838449524,1,98115,7314892
4,2.0,2388,5620.839416214761,1,98117,1399882
3,2.5,2509,6060.898223238762,1,98133,1153230
8,2.5,3231,0.33763905923151544,0,98129,865242
4,1.5,2236,6184.99891931712,1,98125,1854755
4,2.0,1570,3683.091726687682,1,98117,842207
3,2.0,1249,0.30717501724453256,0,98121,782921
3,3.5,2118,1527.0766103538697,1,98103,1329479
1,0.5,250,9998.0,1,98199,25000000
3,2.0,1272,791.8753539333379,1,98103,672582
3,3.5,1710,1241.5407571532191,1,98120,746521
3,2.0,2326,6227.823534805516,1,98144,698076
3,2.0,977,4647.152435823342,1,98115,947662
2,2.0,1305,858.8419460590262,1,98105,899502
3,2.0,1565,1227.1300918554296,1,98115,877905
14,0.6855393720058567,250,0.23,0,98101,159000
2,0.5364224416805127,250,0.23,0,98101,159000
5,4.134991648361279,1909,3953.010995063006,1,98174,894052
3,2.5,1846,0.337007942660719,0,98122,689104
5,3.0,3471,6703.467660489258,1,98121,2284275
5,5.966534424325184,3694,4416.242495943782,1,98103,2038747
3,2.0,1626,1822.148625671001,1,98144,683993
3,3.0,1748,2202.0084989000775,1,98112,829291
15,0.5,250,0.23,0,98101,159000
2,1.5,1038,5905.301905523686,1,98125,604959
2,2.0,1329,171.31122033903657,1,98115,914924
6,1.0,250,0.23,0,98101,159000
1,1.0,614,0.26890050493528017,0,98117,511718
3,2.0,2538,5011.038255511163,1,98111,1119818
3,3.0,1794,1835.7257921633702,1,98107,849950
2,1.0,1430,9648.86895087989,1,98118,814384
2,1.0,1470,3675.620352925284,1,98117,642519
3,2.0,1486,2335.459734401803,1,98118,849369
3,3.0,2352,3829.717380745916,1,98103,2082085
1,1.0,428,4196.556219724944,1,98117,517064
3,2.0,1534,2069.6084034996393,1,98113,676211
3,3.5,1778,1007.8410397336573,1,98149,781498
3,2.5,1376,2629.5663178430277,1,98117,1146832
3,1.0,1132,3300.7070503943423,1,98117,700741
3,2.0,1166,786.5529480719628,1,98136,701599
4,2.0,2057,4004.0805691618725,1,98108,893529
2,2.0,1236,1329.220656448338,1,98117,774582
4,3.0,2122,3442.054230056196,1,98117,927119
4,3.5,2285,4452.535020872735,1,98168,1281260
3,2.5,1333,2018.227739577947,1,98107,754401
3,2.5,2314,6634.545255374048,1,98117,1370278
3,3.0,2023,4551.831708914547,1,98136,995682
3,4.485860366989532,2388,5367.555689159934,1,98118,1322169
1,2.0,1380,0.34892610997537354,0,98123,698501
3,2.0,1604,8718.165181038858,1,98195,457513
3,2.0,981,8019.338807404713,1,98199,630933
1,1.0,989,8376.258621211073,1,98106,696308
1,1.0,641,0.6387956213406013,0,98136,414046
3,1.0,1350,1314.7138571505861,1,98117,631144
3,2.5,3524,6150.86270770571,1,98126,3132107
2,1.0,983,7951.150567943932,1,98126,574146
3,1.0,1172,7247.0492174649025,1,98117,827046
3,2.0,1187,1524.3765904851539,1,98117,608607
3,1.0,1160,7279.010429150331,1,98122,507881
4,2.748785906229401,2586,7689.3165995142945,1,98121,1243394
3,2.0,1859,632.3692844171092,0,98126,1017103
4,3.0,1847,984.0656024473803,1,98115,711885
2,2.0,802,929.4805993123525,1,98117,546596
3,1.5,1050,1024.4706822871713,1,98105,582481
3,2.5,1954,2765.54344494786,1,98199,1329536
3,2.0,2685,5205.881050925771,1,98122,1271042
1,1.0,575,0.34361118773925503,1,98136,488696
2,2.0,1307,3958.6929298784457,1,98105,717434
4,3.5,1898,0.29280331851298846,0,98139,829973
5,3.5,3462,5252.636959587574,1,98106,1824755
3,1.679639746877818,1495,2308.6002833438747,1,98116,891118
1,1.0,866,0.5958662116534925,0,98134,590606
2,2.0,886,5266.397529934003,1,98136,497030
2,1.0,1002,2747.1817135916112,1,98115,488873
2,1.0,1436,3907.621772357421,1,98103,823911
3,3.0,3173,8734.610712218617,1,98199,1096332
3,3.0,1694,4646.980433016197,1,98119,845218
3,2.5,1709,4237.633872914967,1,98108,1478387
4,1.5,1883,3842.553917913209,1,98125,824046
2,1.0,1019,1813.2332608926367,1,98108,478412
1,1.0,675,0.795579504536253,0,98103,423256
4,2.0,1994,6404.09925033045,1,98122,1659865
3,2.5,1933,1572.9241274672245,1,98103,1098134
3,1.0,1576,3696.5848301889337,1,98106,890993
3,2.0,1909,2.312456436122979,0,98103,936213
3,2.0,3386,9694.246948930213,1,98137,1322574
2,2.5,1079,541.4080302388497,1,98133,698311
2,2.766466826886377,2192,2399.8567246235593,1,98122,729019
2,2.4496360184230728,885,3303.3802151722266,1,98118,705561
2,1.5,792,1196.0593330954985,1,98115,770344
4,2.0,1930,7687.498218404747,1,98117,795490
3,2.0,1374,0.3050419956326918,0,98183,522693
5,1.0,250,0.23,0,98101,159000
7,3.5,3295,6296.187040937017,1,98112,1879764
4,2.0,2134,6861.991811983545,1,98118,827057
3,2.0,1123,192.41678205499787,0,98125,691805
4,4.39576441115969,2069,2754.407397955293,1,98118,1022019
3,2.0,1177,5939.962388214493,1,98129,812099
3,2.0,1396,7011.759473759377,1,98177,821830
3,2.0,1779,1019.4675501480945,1,98117,914948
15,0.5000041504265205,250,0.23,0,98101,159000
3,1.0,1033,1150.7381053942954,1,98103,727252
5,3.0,2863,7175.834936316456,1,98119,1234109
3,1.2192561467992924,1767,9179.759168732195,1,98145,841980
3,3.0,2788,4995.1777411610165,1,98141,2083269
3,3.5,2398,4801.3898956307385,1,98114,1123014
3,2.0,1557,5000.018627103593,1,98144,787532
4,2.0,1983,2945.195238800421,1,98133,793598
2,2.0,1585,1555.2550717096515,1,98117,974443
2,2.0,1003,2961.507007092614,1,98121,697702
3,2.5,2568,6016.055342833121,1,98144,764935
5,3.9012258176163095,3367,5379.038586744253,1,98112,2051124
3,1.0,815,9270.382525851977,1,98125,561437
4,2.4416745723781417,1706,3243.7721842668643,1,98103,885632
1,1.0,969,0.2853745601212466,0,98125,711617
5,4.599977890181531,3882,6340.841407205698,1,98117,9273416
3,1.7922656674482278,1138,3586.8110995497113,1,98104,603916
3,2.0,2011,7428.928201631022,1,98117,787611
4,3.5,1903,4648.62185839733,1,98123,971104
3,3.609255741217352,2102,2353.5829602555773,1,98101,1523504
3,2.183828729690033,2228,1880.509759837611,1,98104,1546175
2,1.0,802,2866.3080137857314,1,98106,660605
4,2.5,2690,7319.745517540782,1,98115,1331904
3,3.0,1568,1484.8662841356206,1,98115,901556
4,3.5,2813,6846.737021547789,1,98122,783754
15,9.0,250,0.23,0,98101,159000
3,1.5,1584,7619.64608257845,1,98173,755467
3,1.0833660387388129,1325,7363.924248007138,1,98115,573728
2,1.0,856,1002.3513594629194,1,98117,468869
3,3.5,3145,4858.253278479416,1,98177,1493244
2,1.777273566807166,1256,5938.569467003145,1,98115,724375
1,2.0,729,1432.811222431096,1,98118,551960
3,2.0,1664,5000.005047918524,1,98133,696543
4,3.5,2832,3093.7152688086107,1,98104,1867345
3,2.0,1637,1233.039503068702,1,98119,984257
5,3.0,3516,6822.3732943955,1,98119,1381170
15,9.0,11010,0.23,0,98101,25000000
3,1.0,916,6222.310575431361,1,98116,719771
3,2.1182912859412646,1398,1765.2051777137735,1,98102,771652
3,1.5981972409184897,2478,4360.968196650492,1,98113,1514134
3,3.0,2552,4725.015532745019,1,98103,1349671
1,1.0,635,0.38343214971218753,0,98125,353180
1,1.0,314,0.3641978761216328,0,98102,209735
3,2.0,1977,7921.691689211735,1,98135,657102
3,2.0,1421,5214.9045753375385,1,98117,841944
4,3.5,2520,2814.5057025629408,1,98115,1337558
3,2.0,1628,0.4371986822724677,0,98117,476042
3,2.0,2108,0.4947403851238927,0,98177,578001
4,2.5,2991,4904.986063392775,1,98117,1751518
3,1.5,1129,4929.808099601838,1,98119,474493
3,3.0,2288,3240.7429572210826,1,98117,1249948
2,1.0,1164,3964.7276025181836,1,98103,611710
2,1.186102120213415,533,7296.87306831221,1,98177,462151
2,2.0,1235,0.2736090470665637,0,98177,437929
4,2.199359522271736,2427,4544.252274889584,1,98126,1670243
3,2.0,1564,6373.755275965851,1,98125,1198220
1,0.5140609628242518,250,0.23,0,98101,159000
2,1.0,662,7693.5015075948695,1,98115,478608
1,1.0,795,0.3067323524347856,0,98118,379021
2,1.0,684,4249.513570702699,1,98122,524981
2,2.0,1040,2900.457670571921,1,98117,536189
3,2.0,1973,4078.61087967944,1,98106,933707
3,2.160397373790706,2166,6039.271309311955,1,98117,843855
3,2.5,1774,7458.132552043618,1,98119,856695
2,3.016586654460232,1701,3396.1653634599365,1,98103,995876
5,3.0,2799,3005.879298736487,1,98106,1406780
2,1.0,851,1160.6967550100019,1,98122,593106
3,2.5,1675,1781.9257277884687,1,98115,940342
4,2.611325835859702,2212,4040.791270180349,1,98118,895060
1,1.0,664,270.21431850746745,0,98137,339091
1,1.0,680,0.34125588562158593,0,98101,467433
4,3.0,2469,1192.3139355696671,1,98111,1606778
3,3.5,1165,237.05501563630793,1,98118,754383
2,1.7383909623331657,1001,0.5283592346285916,0,98118,620568
4,3.0,2460,5072.0356032242025,1,98133,991289
2,2.315602289083347,1159,7575.152797834788,1,98121,892583
2,2.0,1746,3422.3047402191337,1,98144,753379
4,2.0,1970,2441.91268450566,1,98107,1029589
1,1.0,579,5732.672236221459,1,98103,522673
2,2.0,1458,182.03870241081523,0,98122,448280
3,1.0,1386,0.2553466495111968,0,98118,446367
4,2.5,1945,3412.8375007961795,1,98119,1268740
2,1.5,1467,7356.492254750967,1,98136,681517
5,3.0,2925,5192.214108571299,1,98133,1298260
2,1.036038394109497,896,2141.0636035529856,1,98103,752000
4,3.457592338357723,2587,4196.481841299858,1,98138,1186458
5,3.0,3078,5834.347970474081,1,98103,1563122
3,3.0,1750,1760.8730452339187,1,98125,879121
4,2.5,1867,8280.9644034996,1,98199,614207
2,2.5730451225854587,1362,3062.399452173264,1,98116,751771
2,1.5,1395,0.3967094318794693,0,98145,701786
3,2.5,1412,340.318036758938,1,98102,851570
3,2.0,1580,1134.2972149059485,1,98103,658477
3,2.5,2558,8216.872601364052,1,98199,859746
3,2.0,1461,3164.67463627737,1,98119,699732
2,2.0,2141,1941.0833146282462,1,98134,889304
3,2.0,1339,3526.7014413977345,1,98147,892878
3,2.0,2454,8183.037421648905,1,98108,1418138
3,2.5,1798,1510.617941530059,1,98199,884993
4,3.5,2544,7277.2985605792865,1,98170,1423989
2,1.0,1697,9945.116482376627,1,98118,912387
3,2.0,1591,5264.493191660088,1,98117,985636
2,2.0,1433,1340.2121802782558,1,98125,904154
3,2.0,1468,1092.3910970660736,1,98118,1323201
3,1.0,978,5384.419410008424,1,98136,625617
3,2.0,1543,1488.4068905893685,1,98117,902884
1,1.4379517429131254,432,2.9237198762661674,0,98106,209579
3,3.0,2477,4985.694774912751,1,98199,877283
4,2.043304648830339,2480,6426.34825847553,1,98106,1206340
5,2.5,3108,5000.1347929738,1,98112,1179561
4,3.5,3047,7573.316052985794,1,98116,2284549
3,4.015069632686199,3681,4483.205899150644,1,98116,1819417
3,2.5,3243,6679.1464730106345,1,98199,1686425
3,2.0,1366,1208.4191025557066,1,98103,699487
2,1.5,1304,1008.027300814169,1,98101,630937
5,3.0,2454,6053.971017133823,1,98160,895678
3,2.5,1845,6484.252702992612,1,98189,858628
4,2.0,2899,5796.1023234740305,1,98199,848823
3,4.662255610924581,3919,4000.252564152368,1,98126,2015059
2,2.5,1288,2.345617883481948,0,98125,634011
3,2.0,2354,6269.346564742597,1,98199,911688
4,3.0,3000,2672.711578210111,1,98106,1529955
3,2.5,2180,5000.083647190187,1,98115,1454397
2,1.7615606750920876,1055,6169.713870991714,1,98107,630800
3,2.0,2496,7978.245345054581,1,98135,896403
3,2.5,1649,2565.8495427350945,1,98112,972346
5,7.2423662286121395,6105,0.25971117913666675,0,98106,1811916
3,1.5,1078,728.6006570917536,1,98115,803282
4,3.5,2921,1995.5308764119989,1,98103,1916157
3,2.0,2629,6097.872936964319,1,98115,1392592
4,3.5,3257,4918.778173947296,1,98107,2188463
3,2.0,1057,1028.9767768356216,1,98125,754924
1,1.0,894,0.44631788189347466,0,98117,516767
3,2.0,2690,6436.071841314919,1,98141,760477
5,4.4255644058977675,3135,9425.029570520554,1,98119,1428465
4,3.0,1720,2124.2023423797473,1,98120,1059000
3,2.5,1559,5560.344082998156,1,98109,1466437
15,9.0,437,0.23,0,98101,159000
3,2.0,1071,121.4177171953712,1,98126,807720
4,3.0,5364,6822.943957535858,1,98199,21879807
3,2.0,1523,0.24771766180605254,0,98117,788487
4,2.0,2461,7429.772523998717,1,98106,616281
3,1.0,1436,6129.395476606752,1,98112,703729
2,2.0,1532,9937.389745095299,1,98136,785695
2,3.0,1189,943.3010476448771,1,98109,689360
4,2.5,2513,2.3646850439501295,0,98117,911802
5,2.8337526023879587,2354,5054.29902654441,1,98117,1379199
4,2.0516044572354377,2681,1482.6886512329647,1,98105,1240992
3,2.0,1914,0.5065200013247761,0,98133,778544
4,3.0,2826,5615.670988258431,1,98106,1293660
1,0.5,250,0.23,0,98199,25000000
2,1.0,2076,8914.551124649844,1,98126,1377238
1,9.0,11009,0.23,1,98199,25000000
3,0.7658408447863654,1071,4988.671313980953,1,98129,504045
3,2.5,1648,6394.483785147274,1,98199,706696
4,3.0,1849,7820.597780664749,1,98117,753178
3,2.0,1838,4359.962668463455,1,98117,756773
4,2.5,2679,0.2783185047258495,0,98119,670491
4,2.0,2812,7238.3089117448535,1,98199,2566326
2,0.5000055714188134,250,0.23,0,98199,25000000
3,2.0,1834,2921.941489058655,1,98104,1137335
4,2.0,2154,3055.981666122308,1,98117,818174
3,3.5,3116,0.2567145830086697,0,98108,1374166
3,3.0,1463,1022.6103884714622,1,98122,933497
2,2.0,2679,0.2966989301300128,1,98199,25000000
3,3.5,2532,5291.72085547057,1,98117,896301
5,2.0,2899,5085.735270846911,1,98118,1348424
3,2.0,2964,4555.782109467314,1,98108,1220969
4,4.57165427871293,1928,2440.052382989431,1,98115,883500
1,9.0,11010,0.23,0,98199,25000000
2,2.0,1148,985.1704671827348,1,98119,691184
1,1.0,721,6043.17759215065,1,98112,535328
5,2.0,3579,6427.266641856228,1,98126,1487309
2,1.0,978,7111.139358340716,1,98129,536589
3,2.32714753201827,1870,1843.4940919566607,1,98101,828826
3,2.0,1972,3674.079877644747,1,98105,924221
5,3.0,2948,5110.283225939472,1,98106,2424806
3,2.5,1399,3882.5675715771245,1,98119,706986
3,3.0246523876768956,3937,4487.625423547343,1,98117,2335836
2,1.0,1251,0.32040957262658887,0,98118,566833
1,1.5,861,2300.0467992381145,1,98119,526959
2,2.0,1127,4002.7164646212896,1,98103,712828
3,2.9462854638661824,1558,1821.050206165714,1,98103,834654
4,3.5,2412,3144.7966526274477,1,98107,1306870
4,1.0,2061,6112.4524193940715,1,98117,819135
1,2.0,860,0.2990936249226679,0,98199,490682
4,3.5,2550,6097.582775714515,1,98117,1206237
3,3.0,1859,1167.66913585872,1,98125,559740
4,3.6980671834449645,2122,2557.9785135224656,1,98116,1280229
3,2.0,1638,4330.628729299231,1,98112,1007839
