beds,baths,size,lot_size,lot_size_units,zip_code,price
15,9.0,11010,0.23,0,98101,159000
4,3.0,2206,8644.971046888832,1,98115,1516272
3,2.0,2021,5000.009682557184,1,98115,1660812
3,2.5,1628,4699.734426490435,1,98143,839163
4,2.0,2168,5069.729021270209,1,98110,849412
1,1.0,797,3149.216939969911,1,98118,367476
3,2.394352799582614,1642,7234.255015643016,1,98145,736382
4,2.0,2266,7090.252504892254,1,98126,968647
3,2.0,1713,1600.0342375093426,1,98113,1264283
3,8.481244545887169,2579,5250.07097813605,1,98118,706608
4,2.0,2497,6355.841528932463,1,98117,625405
2,2.0,941,1435.5812862490695,1,98106,647138
2,1.5,1219,977.9533388125576,1,98107,830914
1,1.0,553,0.3956872399314004,0,98136,321999
3,1.0,1685,7748.549264011927,1,98125,910740
3,2.0,1425,4859.4763089932885,1,98105,634915
3,3.0,3535,7503.455159248715,1,98199,1721420
3,2.0,1841,0.2562768340215492,0,98199,704096
2,2.5,1495,8448.842674187053,1,98144,706003
3,3.0,1800,1067.2335743269612,1,98107,835933
1,1.5,831,3317.7137806823785,1,98135,570955
3,2.5,1368,4323.394970154074,1,98108,703229
3,2.0,1490,1006.7318179916421,1,98114,904761
5,3.0,3647,0.29255153849217586,0,98122,1752593
3,3.0,2406,2563.0980467537893,1,98117,1106994
4,2.881358194110917,2942,8092.051225143488,1,98199,1294531
3,2.0,3640,0.2350670175965548,0,98126,1413348
1,1.0,391,2.1726709574249154,0,98105,223444
3,1.0,1158,6307.160303234907,1,98144,452702
4,3.0,3428,6208.218866371283,1,98177,863893
3,2.5,2372,5000.119787018431,1,98106,1324003
3,2.0,1520,1154.3538383287905,1,98199,897568
2,1.1871247741863442,878,1319.853468641216,1,98111,640987
2,1.5,1092,2128.4968280272647,1,98115,542455
3,1.193054206135055,1916,5034.030587284236,1,98112,893495
9,6.626047145524435,3427,4023.747561997087,1,98116,2216206
3,2.0,1816,5845.103019643482,1,98106,1292308
2,2.0,1715,4096.376753791311,1,98116,849185
1,1.5,1043,0.46120084856588256,0,98118,677181
4,2.721723090365601,2383,4085.8290512414446,1,98115,1401112
14,0.5303804099339496,250,0.23,0,98101,159000
3,2.403613384742829,1732,7294.797385991704,1,98117,727473
3,2.0,1167,5763.470907430034,1,98126,671702
4,2.5,2162,6281.633530947806,1,98125,907134
4,3.0,3780,4833.883019433179,1,98199,3953152
3,2.0,1575,1403.2552307898925,1,98117,685987
2,1.0,1139,8936.389829623891,1,98125,518810
3,2.3788444715533563,1499,3878.900444075152,1,98145,749743
3,3.0,1925,1608.8203875514976,1,98117,1032386
2,1.5,1409,5967.016470052901,1,98115,825143
3,2.0,2034,7622.012752843093,1,98199,775449
3,1.0,1344,8629.154013627713,1,98116,754516
3,3.0079691502163026,1792,3910.270200498262,1,98104,1071139
5,4.031159740358023,5029,5693.989675495287,1,98110,6376478
3,3.0,1746,1369.5935457925866,1,98119,969181
3,3.0,1521,530.1353217190504,1,98118,928157
3,2.0,1149,811.9335242261516,1,98199,527870
4,2.5,2630,5220.199259385068,1,98116,1822818
3,2.0,2476,5968.147655197229,1,98144,891224
4,2.5,3606,108.18800028785897,0,98125,1436668
3,2.9363605752067805,2651,4066.7461267399053,1,98126,1316147
3,3.5,3086,2356.4952050071875,1,98117,1475077
2,3.0,1284,0.8669246027008027,0,98115,847054
3,2.0,2252,3913.9232906541597,1,98111,1375587
2,2.0,1364,271.8423113259562,0,98136,647004
3,1.197513864802727,1344,5637.6554804767375,1,98199,1116234
5,4.271997933826817,3176,6189.8475420750265,1,98112,2704741
3,2.0,1621,4125.751853334486,1,98117,991516
2,2.0,845,854.9441375921989,1,98138,584633
1,2.0,1250,9555.644896185007,1,98139,806857
4,3.0,2048,1321.84377994835,1,98145,766678
3,2.0,1840,0.5018595796457954,0,98149,533313
2,3.5,2181,0.3202076249733541,0,98103,1551039
3,2.5,2057,3103.346032167749,1,98104,1354635
4,2.0,1735,1920.4914460443824,1,98115,1133126
3,2.209645304777479,1013,3605.343882837223,1,98112,702666
1,1.0,614,7813.792521354563,1,98116,432837
2,2.0,1470,5265.027160626044,1,98199,1061330
2,2.2779352912012043,1569,1128.4089202115572,1,98117,1006411
3,3.0,1687,1195.4641485711925,1,98132,704978
4,3.0,2408,2944.8547633778694,1,98117,1381553
3,2.0,1761,3822.015930765285,1,98199,1131971
3,2.0,1779,5254.428333024234,1,98118,1171455
2,2.0,1470,857.6336793548214,1,98184,756020
4,2.0,2284,4268.947395639641,1,98119,1291060
3,2.5,2460,5126.425644602268,1,98118,1736412
4,3.5,2684,1395.852240848207,1,98103,1974529
4,1.0,1279,6727.719015015556,1,98145,632480
3,2.0,3491,3612.5434188719255,1,98105,1697922
14,0.5146598481747691,250,0.23,0,98101,159000
3,2.0,1585,5000.092713075026,1,98117,824952
3,2.0,1798,1348.4901988243928,1,98117,973824
3,3.0,2313,3899.1047959356297,1,98145,1134275
3,2.5,1100,1095.448261884573,1,98105,681969
3,2.5,1583,3889.0136499691894,1,98119,677471
3,3.0,1929,5039.186390916677,1,98105,1182734
4,2.5,2088,5078.941214427341,1,98106,1399207
4,3.9462347733715055,3877,8892.206599738623,1,98117,19334159
4,2.0,1555,6885.4128529454065,1,98117,1008729
2,1.0,1376,8487.811201488312,1,98133,818435
1,2.0,1602,0.30603832074356346,0,98116,868790
2,2.5,1517,5001.944061939738,1,98117,918268
4,2.0,2392,4550.380288625628,1,98115,1018048
4,2.0,1935,3188.835310505131,1,98126,898543
4,2.0,1440,6980.646913966372,1,98116,589707
2,2.0,1146,2.0196626806873086,0,98121,428492
4,2.5,2245,0.26198467882025944,0,98120,657677
3,2.0,2194,3871.6937616176183,1,98136,826906
4,2.0,1509,4034.3549735116812,1,98140,506212
3,2.0,1832,5769.493941478336,1,98112,891207
4,4.149985092466668,2705,2395.2078876810483,1,98105,1263263
3,1.588431425190467,1062,3335.4795329732187,1,98117,702990
2,2.09562435113021,835,0.3117665614156951,0,98106,523200
4,2.5,1519,6026.834885427924,1,98145,823101
4,3.5,2310,3964.5429989028103,1,98119,1188843
7,3.0,3344,0.287419431993419,0,98144,999437
4,3.0,2414,3773.655296902977,1,98122,1100032
2,1.5,1154,5664.345332293269,1,98105,449031
3,3.0,2868,6313.845502502249,1,98199,2318499
3,2.0,1187,4435.766626153,1,98117,844240
1,1.0,268,0.23000103057125976,0,98199,834579
3,2.0,1404,1205.8158696263288,1,98116,841263
4,3.5,1970,3098.282836412024,1,98115,935571
4,3.5,2479,2317.562068947178,1,98149,941740
4,2.5,3035,5450.6859879218,1,98103,1360370
4,3.5,2942,3195.398521887112,1,98119,1418906
2,2.0,1445,9103.565371958153,1,98112,971307
5,7.4180297379526525,3957,1516.6692965548882,1,98112,1769457
4,3.0,2593,3744.472224717226,1,98136,609652
2,1.0,1258,2917.2295506435657,1,98110,694714
2,2.0,1197,2196.220341110393,1,98107,700310
2,2.0,1144,2449.924919221252,1,98135,493870
1,1.0,674,1053.5672302403873,0,98126,523983
2,2.0,1204,2036.0339950091839,1,98126,681069
3,1.0,689,7310.53817967298,1,98115,648411
2,1.0,904,8181.347895752213,1,98122,943578
4,6.551885214583669,3446,0.23978193836247874,0,98199,2236582
3,1.524934597086579,1060,6434.155911720432,1,98138,751891
4,2.0,2816,7216.430484699911,1,98118,1615100
3,1.5,1784,1.5220937623007504,0,98103,754769
3,2.0,2007,5480.863226732098,1,98116,859870
3,2.0,2268,2324.3676601913494,1,98199,1047310
3,0.5003772736049896,250,0.23,0,98101,159000
3,2.0,2600,3965.5514055133503,1,98131,1196467
3,2.0,2491,9009.692374626498,1,98121,1138544
3,2.0,3018,6059.490074367046,1,98199,2049620
2,2.0,1430,3833.5140585459685,1,98116,1040845
8,4.315952832734768,2558,5000.015668366825,1,98112,1716308
4,2.0,1555,2639.0347445783145,1,98118,690179
2,2.0,1062,0.27587646717195086,0,98128,496426
2,1.0,1453,0.41639738428808026,0,98106,529671
4,3.5,2043,3952.7576216117723,1,98117,857624
4,2.5,1613,8481.698579179421,1,98197,722015
3,0.5038730390481024,250,0.23,0,98101,159000
3,2.0,1718,9963.153692303615,1,98116,898594
2,2.0,1212,0.31303481558205337,0,98119,584542
3,3.0,1431,562.9359311944752,1,98118,934911
4,2.5,1509,0.4842707704714272,0,98117,584887
4,3.5,2919,6267.2767847213845,1,98115,9857579
2,2.0,1142,1001.7926751577427,1,98125,484193
3,1.0,1391,7444.113543233565,1,98124,562400
3,2.874067845750523,1945,1273.087583601357,1,98108,830281
3,2.5,1530,1489.0185838694235,1,98135,1153358
2,2.0,866,6341.634698670406,1,98108,555690
3,2.0,1042,925.0100634997289,1,98125,586246
3,2.5,2608,6355.890298149692,1,98125,1452255
5,3.0,2153,3244.3470128238746,1,98120,898474
3,2.0,1391,4460.3488481644845,1,98117,738472
1,1.5,679,1516.4513888287145,1,98118,428882
2,1.0,1142,4881.7898541663535,1,98115,488055
3,2.0,2018,1125.1865013699448,1,98103,1109585
1,1.0,685,0.3291886648039277,0,98117,493927
4,2.0,2612,9349.503806337982,1,98199,691789
3,1.4582020980402168,1243,6331.911235039739,1,98136,706089
3,2.0,1174,6179.663518903917,1,98118,840796
1,1.2332637529685104,848,0.24431317217987247,0,98126,514102
1,1.0741741514596386,708,0.5655508356017493,0,98117,433443
2,1.5,1157,4826.217779841246,1,98125,517109
5,3.768095681850789,2714,8604.334723877446,1,98117,1273655
4,2.0,1759,5473.080031513802,1,98107,867620
3,0.5000842011722847,250,0.23,0,98101,159000
4,4.085481246953287,2748,5120.529091700485,1,98112,1615029
15,0.500016283895347,250,0.23,0,98101,159000
4,3.2919145256286417,1708,2862.746596487361,1,98107,1110145
3,2.0,2291,5532.9050200311185,1,98122,505734
3,2.5,1005,667.054339582419,1,98105,680603
3,2.0,1800,6215.37651613088,1,98125,1215233
5,3.0,2566,4112.119318494277,1,98117,1157003
4,3.0,2743,5321.609551947492,1,98107,842617
4,2.0,1957,4873.771508485634,1,98106,986464
3,2.0,1703,4817.705199234391,1,98116,1245010
3,2.7191908933942854,2430,8003.7995471507675,1,98144,1026731
3,2.0,1453,3221.676580736614,1,98118,915466
14,0.5002719987003054,250,0.23,0,98101,159000
5,2.0,2310,0.295672689133819,0,98122,869803
4,3.5,2713,3872.2734678130105,1,98116,919436
3,3.0,1877,1258.6497348326113,1,98119,973864
2,1.5,846,6121.716848953727,1,98199,449077
4,3.0,3196,8864.026942974828,1,98177,1264067
1,1.1129672532099288,1872,8135.574847062001,1,98112,1975565
4,3.5,3543,4136.121540392819,1,98199,6220236
4,3.5,2579,6027.21474303141,1,98107,1618301
3,1.5,1604,4973.234376746916,1,98199,772054
3,1.0,1590,5853.157706642294,1,98119,586197
1,1.0,695,1091.1884210317344,0,98115,210225
3,8.861958608419528,1692,1337.1822755159446,1,98103,745100
4,2.0,1979,8754.201852594344,1,98115,988772
4,3.0,2486,3522.5052979690417,1,98117,1462492
4,3.5,2322,3660.657922225962,1,98103,908180
2,4.046848624959858,1677,1383.401090469035,1,98118,994544
2,2.0,2134,6180.255053245915,1,98116,965563
3,2.0,1395,6106.45719844727,1,98199,898782
5,3.0,7265,7864.728630119913,1,98199,1283592
4,2.5,1563,1371.1674861074866,1,98115,1142362
3,1.0,2350,5442.309600171333,1,98116,709106
2,1.5,891,358.6315707801527,1,98116,582355
15,8.591189926800688,11010,735.0073576346623,0,98199,750287
3,4.49109324410397,1598,3810.832969326815,1,98106,746108
4,3.5,2414,2407.6667690984673,1,98105,1398807
3,3.0,1925,1446.4870132762746,1,98106,1451169
3,1.0,1241,4076.2124472195874,1,98103,629464
3,2.0,1679,8365.444256882953,1,98199,671489
3,2.0,1861,7228.718462258168,1,98144,722315
2,1.5,905,2877.4959066334873,1,98105,724206
1,1.0,1114,5074.940623713755,1,98105,1016809
2,2.0,1718,2396.658941848882,1,98110,920860
4,3.0,2965,5070.650652945483,1,98103,872723
3,2.317244809144365,1878,1506.0772560108594,1,98107,1481266
3,3.0,1913,5309.644000330949,1,98131,879038
4,2.0,2438,5171.601464955412,1,98117,1338867
3,2.0,1474,2074.702157170785,1,98117,817849
4,2.0,2830,7932.031934892093,1,98105,1172047
2,1.1462021682333363,1178,5496.795992496691,1,98120,484343
3,3.238078025137083,1723,2278.7798830978,1,98117,918317
1,0.5,250,9998.0,1,98199,25000000
15,9.0,11010,0.23,0,98101,25000000
2,1.0,695,3342.964343384817,1,98199,566221
3,2.0,2466,7442.9250324870745,1,98123,1185034
3,1.5,1915,5571.801210332959,1,98121,567048
5,0.509480148826847,250,0.23,0,98101,159000
4,5.078454869165953,2232,1450.980874636281,1,98103,945754
5,3.5,2497,7057.532117316364,1,98124,1260764
4,2.0,1584,7710.507152067031,1,98115,879702
3,2.0,2328,5399.943488498817,1,98121,1150197
15,9.0,250,0.23,0,98101,159000
3,2.5,2279,3942.6810625027906,1,98107,1765209
3,3.5,1257,1512.9002428571823,1,98116,436694
3,0.5448951003052319,250,0.23,0,98101,159000
3,2.0,1597,2.5504003981421275,0,98177,530726
4,2.5,2993,5898.746878822597,1,98115,1148620
15,0.5,250,0.23,0,98199,25000000
3,3.5,2403,1357.8733400167305,1,98103,1505410
1,9.0,11010,0.23,1,98199,25000000
2,1.0,2317,3700.2710323798688,1,98117,835726
2,2.0,1340,2.3387058612351685,0,98117,1135765
6,3.0,3487,6060.227800224505,1,98125,1979034
2,3.0,1694,230.47446835978477,1,98108,873400
4,3.57732261168143,3801,6663.310060301272,1,98125,13461589
2,2.0,1618,7747.609046831964,1,98122,529318
1,1.0,1087,7590.4780088437055,1,98107,267976
3,3.0,2178,0.2955880104120005,0,98124,1648532
1,0.9938752119806611,250,0.2328842409266878,0,98101,159117
3,2.0,1240,1103.3150173114389,1,98157,697822
4,3.5,2806,4455.178632400115,1,98103,1719725
3,2.0,1244,3044.6123073524564,1,98117,956678
3,2.5,2008,2321.6140412567033,1,98103,833880
1,1.0,305,5525.343245304275,1,98177,177710
4,3.3342555340822737,1570,0.35982000146774085,0,98177,552891
4,3.0,2110,3879.6346720330685,1,98103,913714
4,3.0,1761,0.7956501409190854,0,98138,771380
3,2.8617456602711453,2359,344.88137740123767,0,98118,1257908
3,2.5,2052,4599.150181446042,1,98145,967740
3,2.0,1804,0.3192299446175767,0,98114,596778
3,2.0,2769,4468.727704254129,1,98103,1943826
4,2.0,1296,3979.06616905331,1,98110,640657
2,1.9433463478218926,1070,1085.6790436499248,1,98115,400366
4,1.0,1606,6404.293172197211,1,98103,899358
3,2.0,1303,1510.986677341058,1,98117,813530
14,0.5016172554036767,250,0.23,0,98101,159000
2,2.0,1382,1528.2007621907824,1,98144,557362
15,0.5272019730621198,250,0.23,0,98101,159000
