beds,baths,size,lot_size,lot_size_units,zip_code,price
3,2.0,1681,7324.54632581524,1,98103,1712004
2,2.0,1083,2127.8013908449025,1,98137,510337
3,0.5634286082907689,250,0.23,0,98101,159000
3,2.0,1508,1261.4128587445334,1,98103,921054
4,2.5,2160,6930.7423895137,1,98119,700576
4,1.5,2449,6685.74934066493,1,98136,1173766
2,2.0,1125,1.4144430481833674,0,98125,551639
3,2.0,1618,1060.9265334845834,1,98138,962474
2,2.0,1295,1482.8138410245574,1,98103,1197302
3,2.0,1628,1196.8927698154368,1,98117,995996
3,1.5,969,5493.625620498115,1,98114,638467
1,1.0,1002,0.28484002799853914,0,98106,568362
5,4.038040396026872,2604,7190.637815447794,1,98119,1257893
2,2.5,1362,2659.5608625514524,1,98104,848347
14,0.7531101661322103,250,0.23,0,98101,159000
3,2.8142200931598316,1846,1465.005243485426,1,98107,1526098
3,2.5,2431,7747.292897332304,1,98117,1047962
4,2.0,1827,1888.1077801190836,1,98117,892703
3,2.5,3099,5256.165526395243,1,98114,13875404
2,1.5,990,3973.3150001476442,1,98117,692331
15,0.5,250,0.23,0,98101,159000
5,3.5,3000,7160.099374529083,1,98177,971465
5,3.0,2164,5431.715732992455,1,98116,663411
3,1.5,908,0.8864014505923755,0,98117,570773
5,3.5,3467,5722.74331101299,1,98106,1924222
8,7.929757538557043,3678,9371.425757574596,1,98199,2370376
4,3.9669784911473367,1766,4320.8041759598855,1,98118,751318
15,9.0,250,0.23,0,98101,159000
3,3.5,2002,3323.090878311939,1,98144,887070
2,1.1506835911896196,1521,0.43180103800338604,0,98107,588705
3,2.161583386850101,1459,3941.6992606492286,1,98115,874055
3,2.2406012900363383,1957,1851.5444229073528,1,98107,946514
2,2.0,2014,4568.784269239921,1,98107,1130199
3,3.6865567519665583,1813,1273.4262562373103,1,98110,958959
3,2.0,1324,1112.61446710282,1,98122,711085
3,2.0,1712,9626.091232193607,1,98125,742757
4,2.7932266664530023,2688,1371.3952216260418,1,98121,1243893
5,2.0,2113,6184.099562460932,1,98164,540489
2,2.0,1478,8335.114779435587,1,98107,696513
3,1.4854258676930805,1485,4112.712406877467,1,98107,701047
2,2.5,1115,0.24576965236512502,0,98116,619469
3,2.0,1921,4172.200569217105,1,98119,695614
3,3.0,1965,4966.483298358373,1,98117,1664273
14,8.866719194752369,3882,3941.8524454676117,1,98125,1661468
2,2.0,1462,8717.936788452045,1,98158,587246
15,0.5036508083429773,250,0.23,0,98101,159000
2,1.0989187388107444,836,1265.5448388966588,1,98122,537656
5,1.5,3214,0.25361380107037207,0,98135,657108
2,2.0,1736,5747.071892162714,1,98117,890299
5,5.015599768586992,2403,1471.528086130923,1,98125,1194424
3,2.5,1989,2013.1249646105114,1,98117,997097
2,1.8323260575918945,1641,2067.778801518229,1,98112,748938
4,3.0,2898,8182.101021573117,1,98115,1273152
3,3.5,1765,1162.2223248820317,1,98107,1142152
4,3.0,2141,5388.09424017623,1,98118,892101
4,2.45047303482311,2299,4433.994609176485,1,98118,1080936
5,4.493609452179695,3834,0.2522271571658609,0,98139,2583097
2,1.9030195024979617,1003,3391.4592947682536,1,98117,728630
4,2.5,2837,3325.2266474024113,1,98154,1729907
1,0.9879772341848342,779,7539.809511660618,1,98115,423509
3,2.5,2754,3391.92554872117,1,98112,1659870
3,1.5,1886,1153.0872016855694,1,98117,754381
3,4.084249064613516,1690,4815.8908269927515,1,98119,1064094
3,3.0,2237,2060.9885278021807,1,98144,957639
4,3.0,3063,4146.486214248618,1,98107,1563261
4,2.7055634041142174,2101,4650.372815536004,1,98126,787336
3,2.0,1719,1523.915971987771,1,98115,1096659
3,2.0,1168,3225.870674683981,1,98121,795984
4,2.0,1906,6390.599900423363,1,98115,1272846
3,1.1916742028211609,813,6905.414076989809,1,98199,205657
3,2.0,1612,1985.276685683441,1,98115,809395
4,3.0,1704,728.7879312409245,1,98122,745136
3,1.0,1672,8029.620022507741,1,98143,593722
3,2.0,2196,5330.989985530271,1,98107,954662
3,2.1211301417840533,1315,934.7570746839159,1,98103,742886
3,1.5,1677,5444.153786963882,1,98125,763987
3,1.0,1443,6051.053867972088,1,98118,541317
3,7.207575185454161,2409,2849.2113486413064,1,98117,1250998
1,1.0,761,3.5646714471757055,0,98177,368771
2,1.9684618048605098,2030,5350.876156598803,1,98125,952874
3,1.0,1463,1248.1513424881803,1,98107,587755
3,1.0,839,7178.848248165314,1,98118,420001
1,3.0,1084,649.8710885020968,0,98134,201793
2,1.0,384,8601.097710184382,1,98119,503777
3,3.5,1806,6097.711534453981,1,98199,905509
4,2.5,2585,5939.257102649708,1,98124,1232760
2,2.0,915,1141.2143355180465,1,98105,488081
3,3.9190084984560483,1513,926.7465240697577,1,98136,803748
3,2.0,1227,3381.1570327982254,1,98117,582434
7,8.293675408041473,8503,5331.814349484263,1,98103,2522860
3,2.6249355065581197,1310,255.92877082774677,1,98122,657704
3,3.5,2634,5581.069042757874,1,98107,2629095
4,1.0,1737,8704.297361263489,1,98117,745592
4,2.0,2364,6069.242236358776,1,98119,844716
5,2.4076571466299757,2216,0.8685992796788204,0,98132,801381
5,3.5,2805,5000.008787902628,1,98114,857090
1,0.5,250,9998.0,1,98199,25000000
4,0.5193524856785785,250,0.23,0,98101,159000
3,1.5,1142,8174.0457913679575,1,98115,752335
15,9.0,11010,0.23,0,98199,25000000
4,2.5,2468,5943.024964396383,1,98105,1359718
3,1.0,1168,4760.764418730933,1,98106,732661
3,2.5,1712,1539.6406599635347,1,98116,964165
3,3.0,1498,1078.9539621953168,1,98115,1133982
2,2.0,1561,938.0892048269146,1,98116,797282
4,3.700532182346705,3170,5018.127636028744,1,98135,1590810
2,2.0,1298,0.26773690309653647,0,98106,890630
3,1.0,1042,5132.721688642035,1,98125,719495
3,4.4506820924284725,3945,0.235936194036286,0,98103,2069541
3,2.0,1222,1005.9724186826813,1,98120,680003
1,1.0,352,0.34985772524241626,0,98102,265136
2,2.1435331334515944,950,696.2113389939008,1,98122,617517
1,1.0,437,0.23,0,98199,1087226
3,3.0,2761,1413.4516407741135,1,98103,1324179
3,1.156049107812227,1585,3666.425665207297,1,98116,1030064
4,3.5,3124,4745.083498308736,1,98104,1217838
2,3.773996202297765,1663,1106.9318483676743,1,98105,741245
5,3.5,2118,5000.066133052383,1,98115,692713
3,2.0,1510,1212.0375122704725,1,98122,768676
15,0.5000155217659552,250,0.23,0,98101,159000
4,3.651958904222792,2280,0.4151537094470422,0,98119,818875
3,2.0,1809,1025.8942870472024,1,98116,820911
1,1.0,469,0.3226447122097442,0,98115,235215
5,2.0,1733,2110.260642460855,1,98126,870626
2,1.0,1187,0.3023574250553773,0,98137,450410
2,1.1316645417983493,918,1387.9229409599889,1,98117,747828
1,1.0,690,0.2572845272332384,0,98177,498088
5,2.0,2354,8001.461814068342,1,98126,835422
3,3.5,1920,4155.723846970911,1,98115,1100833
3,2.0,4959,9894.178197763365,1,98117,2028435
2,1.0,1761,4871.304420110548,1,98141,695577
3,3.0,1431,4009.1215394628944,1,98105,691496
5,3.0,2436,6061.866392206198,1,98107,1327481
2,1.2343124536968573,1163,1615.1115079505066,1,98112,785650
3,2.5,1389,6556.237397486402,1,98138,696163
15,9.0,250,0.23,0,98199,159024
5,3.5,2436,3211.965643836037,1,98126,938937
3,2.5,1836,3065.881269840086,1,98107,848609
3,1.5,2146,5292.820994262545,1,98115,847770
4,2.0,1923,2385.6648040502228,1,98103,1325933
4,2.5,1763,4758.846676510018,1,98107,1181366
3,2.5,1957,4528.473738801079,1,98121,1137044
5,8.559155099209633,5340,6040.81194375063,1,98115,15859361
2,2.0,1292,905.4086877040467,1,98106,536648
1,1.0,831,3.3794244174901014,0,98102,427759
4,3.2561525900774297,2747,4088.583087779007,1,98139,1382661
2,1.0,985,1482.8717322945004,1,98115,581980
2,2.0,1287,3137.244895115696,1,98103,911509
3,2.0,2008,2587.9586558512897,1,98106,619408
2,2.5,1799,1722.9956911930449,1,98105,989166
4,2.5,2364,5374.578573578193,1,98118,1344263
2,2.0,1071,3216.308276633389,1,98126,537236
3,2.0,1247,2302.7934956116133,1,98140,664048
1,1.0,814,0.27555106741781343,0,98119,414914
4,4.22558353553808,3174,4092.862027706761,1,98108,1607320
3,2.5716685011633933,2245,5730.939618804051,1,98118,1456134
4,3.5,1449,3239.6932345426153,1,98136,804325
3,2.5,1393,6032.026648817232,1,98119,742168
3,2.0,995,7491.6349152202265,1,98177,502104
3,2.0,1565,1033.456700140667,1,98121,895051
2,3.0,1342,163.6144836144538,1,98119,820187
14,9.0,11009,5783.35289947427,1,98104,24111821
3,3.0,1985,4605.061256691663,1,98117,1207480
4,2.579822536848448,1737,1554.2812041763268,1,98116,1058076
3,1.0,1430,5211.219372137344,1,98144,736740
3,2.0,1277,2411.927357325693,1,98114,665255
2,1.5,1099,5304.663923626964,1,98105,1021292
5,3.193456430422561,2247,0.5070480270915327,0,98117,1125465
3,2.0,1115,1032.5177203645019,0,98170,570316
2,1.492489461719966,1159,8020.832957102409,1,98116,890345
3,2.5,1320,3.74319359722558,1,98103,894026
3,2.5,935,1390.7703727553549,1,98133,689162
1,0.5014143260989781,250,0.23,0,98101,159000
2,2.5,1365,5038.482781594621,1,98133,625121
4,2.5,2142,5195.565694781479,1,98117,1259718
7,0.5603550459864983,250,0.23,0,98101,159000
15,9.0,11010,0.23,0,98101,159000
3,2.0,3077,4074.698317520335,1,98199,1893491
2,2.0,856,0.4099842356678556,0,98105,279999
2,2.0,1964,1526.8169624466414,1,98117,1249449
5,2.0,2553,5996.494720332639,1,98117,916418
3,3.0,1708,5055.801730496479,1,98113,948457
4,2.5,1573,3203.940138832164,1,98122,722913
2,3.113564665199036,1552,1027.4862227717445,1,98105,937667
1,9.0,10699,0.23,1,98199,25000000
3,3.5,1551,5000.101415796874,1,98120,1080573
2,1.0,1609,6504.178791203426,1,98115,690968
4,3.5,3140,3944.520806086372,1,98104,8999706
3,1.6052457534928117,1566,1133.091668737412,1,98118,1032445
3,1.0,2125,6456.287782863166,1,98105,864116
4,2.8963423021545225,1894,1858.5149474297286,1,98106,817951
2,1.5,997,5582.441498642068,1,98116,643361
4,4.4272476312707765,2237,3182.4555025535155,1,98115,928039
3,2.0,982,4061.352151142991,1,98152,625419
4,2.5,3821,5021.8109639792765,1,98108,2519348
4,3.5,2321,5945.286419499942,1,98133,719392
3,2.2925498565327076,2740,9422.995245132617,1,98116,1610139
3,2.0,1261,1062.6345038671684,1,98112,770511
2,1.0,1000,1331.439251015936,1,98115,623887
5,2.0,3257,0.2861711722429152,0,98118,1261985
2,1.0,940,4677.887180036721,1,98117,487619
5,4.404013151925478,10998,9425.381190737078,1,98199,25000000
2,1.0,566,3635.4920260659865,1,98109,495787
14,0.5055496904757787,250,0.23,0,98101,159000
3,2.0,1227,1874.853050638244,1,98112,1013978
5,0.8545945988170327,250,0.23,0,98101,159000
2,1.5,839,5282.4258951201755,1,98173,597917
4,4.223556191878738,2891,6140.944575156461,1,98106,2072873
2,2.5,868,2553.99348191304,1,98103,916119
4,3.0,2054,2249.792354832703,1,98115,937712
3,3.0,2179,0.44559751716377566,0,98117,849657
4,2.0,2742,5292.432552536025,1,98124,856267
1,1.0,578,0.2531167745143376,0,98177,347337
3,2.0,2103,4844.595385151791,1,98103,1303157
4,3.703357402974275,2357,1921.2753161379999,1,98117,682577
3,2.0,1464,446.5814486079663,1,98117,885940
4,3.3511164490407936,1790,5400.944374334189,1,98136,714294
3,2.0,953,1206.6713076554506,1,98105,705587
3,1.0,1144,0.26742249294167514,0,98134,272439
3,2.0,3454,6286.315842956979,1,98125,1340255
2,2.0,1028,1027.7543239935558,1,98112,512856
3,3.0,2331,2623.9229705182593,1,98116,934938
4,2.0,2175,3876.1782932934475,1,98115,997683
3,2.0,2178,3768.7314976011917,1,98105,1733278
2,1.0,1185,8711.875294662499,1,98126,683549
3,2.0,2129,6401.270146342306,1,98115,1145328
2,1.0,1566,4414.749407650318,1,98106,1192270
3,2.5,1530,1174.5297390857377,1,98177,546124
2,1.0,1201,6759.925363655633,1,98117,614422
3,2.475281675483741,1595,4505.196656247931,1,98115,975161
3,2.5,1407,1267.3461140213485,1,98114,487388
2,2.0,1454,5159.980532804848,1,98117,716094
3,2.0,1201,3013.812090963961,1,98122,477931
3,2.0,2119,738.4816693164032,1,98103,993808
4,2.5,1529,4826.578737726979,1,98116,786008
4,6.045385012815631,2580,1029.1526433389379,1,98107,1104489
4,2.0,3341,7269.946290135094,1,98115,1304653
3,6.1372351924984345,2950,821.1121251293052,1,98112,1537005
1,1.0,653,1191.4439198200134,1,98103,196724
2,2.0,879,773.4789151497151,1,98119,591798
4,1.0,2644,8855.67861177776,1,98111,1296327
3,2.0,1153,9032.813227601011,1,98119,708971
3,2.5,2107,1668.9059463093122,1,98102,893240
3,2.0,1429,5000.002091577096,1,98113,656650
2,2.0,1029,4065.4296584909976,1,98151,680933
3,3.0,3613,2392.9034566130795,1,98105,2536284
5,3.5,3244,8397.415869426715,1,98119,1350873
4,3.0,2647,0.2594121766501433,0,98177,1817708
2,1.0,662,4688.964865452261,1,98132,684234
3,2.0,2215,5607.38841321743,1,98171,1132881
2,2.275703845214352,888,4073.814157448499,1,98117,534540
4,2.5,1560,5251.250432110001,1,98107,843016
2,2.5,1153,0.23002064094587804,0,98117,918450
4,2.0,1568,1784.9625922983562,1,98105,642517
2,2.0,833,0.4162288899812695,0,98121,392450
3,1.0,839,8622.452308949265,1,98135,529113
2,2.0,1524,1088.0957851799392,1,98120,775709
2,1.5,758,3963.7948056599016,1,98131,706954
5,1.4186536466073676,2771,6958.653997174874,1,98133,692819
5,3.0,3026,5761.386899465546,1,98117,1110159
3,2.5,1291,3976.2468958525883,1,98117,688593
3,3.0061373265303906,2308,2257.4776201508917,1,98104,1209479
4,3.5,2379,5904.925364360517,1,98117,936435
3,1.0,1986,6519.851211583403,1,98125,793086
4,2.139751874179594,2669,9345.7743709934,1,98190,1222265
3,2.0,3229,7571.033452285231,1,98125,843293
2,2.0,1668,630.2502851951905,1,98117,882054
14,8.493083624724969,3448,5832.472542559102,1,98164,1303304
2,2.5,1022,271.3211955898242,0,98117,366958
2,9.0,11010,0.23,0,98199,25000000
3,3.0,1402,1127.2910993176718,1,98103,736064
3,1.0,1150,6068.7590589948,1,98122,621415
4,3.5,8668,5000.060685176879,1,98102,13533340
3,3.5,1522,2177.0067822814267,1,98122,570497
3,2.0,1709,1208.8887188939866,1,98117,893944
4,3.0,2448,3988.0332698455545,1,98199,1214409
1,1.0,425,3.0369666951706886,0,98117,368111
4,2.0,1632,2940.256976208731,1,98117,876687
5,3.0,3164,5000.120424133434,1,98106,1273823
3,2.0,1022,1052.0281554448773,1,98106,733994
3,2.5,1624,1091.1960086083898,1,98115,886250
3,2.0,1773,3.6743509617431256,0,98145,564829
2,1.5,1469,0.2470846145770046,0,98106,544085
3,2.848057508169616,3053,5952.892611975238,1,98115,1229552
1,2.0,1017,0.2955831126356189,0,98199,610477
1,1.5,1005,7438.1817200978985,1,98101,1762918
3,1.0,2005,7181.190808302328,1,98141,627361
3,2.0,1304,3389.8588403430995,1,98126,654511
4,3.5,5837,7331.686415286643,1,98177,1209111
5,8.505587986561592,3950,3419.630623467229,1,98107,1553702
1,1.0,655,0.39006703233325307,0,98116,471599
5,6.180505771967511,2682,7313.448900910876,1,98115,1534102
3,1.5,1279,7603.347777324416,1,98119,822366
3,1.5,1724,5340.89866876983,1,98122,939180
4,6.053518438339738,9205,5000.086611814405,1,98103,21646281
3,1.0,1026,5075.039325927168,1,98125,519747
2,2.0,1004,2011.5602501941548,1,98116,884527
2,1.0,1723,4144.4417664203875,1,98104,870803
3,2.0,2142,9622.207062027665,1,98131,444708
1,2.0,1174,6704.164657927666,1,98116,540881
3,2.5,1516,2251.14640758115,1,98115,1022595
1,1.0,566,0.3850791960374489,0,98121,264951
5,7.294307450959897,3717,6949.6689220061235,1,98122,1586377
2,2.0,1002,0.37588395250478973,1,98115,752123
3,1.749882342107872,1370,0.5508521648743119,0,98117,704821
3,3.5,1778,1084.805390654752,1,98116,1197052
3,2.0,1390,1933.0620686386442,1,98115,879005
2,1.5,1238,6032.184520481937,1,98117,713363
2,2.0,1168,0.30391995426743906,0,98118,649914
3,2.5,1955,0.9312864534940202,0,98199,769590
3,2.0,1336,3965.5190426739714,1,98118,755551
2,2.5,1564,1778.6656996170605,1,98103,983341
5,4.416751478159173,2585,4005.4563253462934,1,98104,824294
4,3.5,2426,3131.2049444549334,1,98119,729651
1,1.5,1550,7530.462281823378,1,98126,305823
4,2.5,2692,1770.7898516736955,1,98102,1204574
2,2.0,1536,4754.29399655033,1,98117,1122654
4,3.5,1716,4483.91813726947,1,98139,997622
4,2.5,2154,4607.9804957869155,1,98105,845842
1,1.0,687,0.8971188793773919,0,98103,230202
3,2.5,2465,4625.112323419351,1,98199,1827275
1,2.5,749,0.6297785030231122,0,98122,342302
3,2.481572415793193,1429,1130.7367725713573,1,98113,785629
4,1.5,1363,3950.5051429310233,1,98117,800915
1,1.5,1600,7281.39211565501,1,98113,878014
5,3.5,3357,7487.441984483705,1,98125,1477368
4,2.0,1499,7018.718574003924,1,98117,1177776
1,1.0,341,0.2310959955637378,0,98199,656967
2,2.0,2295,5771.18223158754,1,98116,1293526
15,0.5,250,0.23,0,98101,159000
2,3.0,862,0.25255182632605805,0,98126,617710
2,2.0,2473,0.23406234954598362,0,98116,1594411
15,9.0,11010,0.23,0,98199,25000000
3,1.5,1142,6148.679080750633,1,98107,911581
4,3.880785875711756,3409,5000.094672576998,1,98121,11102764
4,2.0,3116,9773.419657397248,1,98115,761077
3,1.0,1037,7949.553179020161,1,98145,592229
2,1.0,975,0.9871814905594052,0,98145,402631
4,2.0,2755,7904.8201873462785,1,98116,1290813
3,2.0,1649,8517.678899771257,1,98144,977789
3,2.0,1988,1073.7762991782338,1,98117,1037491
3,3.0,1962,2908.4089548911734,1,98126,916473
3,3.3260021629648735,1794,2489.4171281446506,1,98105,925187
3,2.0,1755,5255.843625587817,1,98122,651834
3,2.0,2205,6420.875461766102,1,98116,1399183
1,9.0,11010,0.23,1,98199,25000000
5,7.14063735150996,2840,5000.119841964514,1,98103,1791332
4,2.5,3602,5799.1144372382205,1,98119,836095
1,1.5,1562,9570.224298857174,1,98118,627924
3,2.0,1314,3169.4604347345908,1,98142,698972
5,3.5,2466,6198.041555137165,1,98115,1308459
3,1.265941487457059,1552,7398.5208675775875,1,98119,750707
3,2.5,1319,908.4018433526905,1,98115,872990
3,2.5,2261,0.32665099426352706,0,98136,715884
3,1.5,2035,6933.499366748649,1,98115,891524
2,2.5,1136,919.9445500392611,1,98115,681982
15,9.0,11010,0.23,0,98101,159000
3,1.0,1435,1535.296579596188,1,98112,808569
1,9.0,11010,0.23,0,98199,25000000
5,2.5,3701,0.6205530527616785,0,98131,1555945
3,3.0,1539,923.0392390712047,1,98115,843719
14,7.988974348591446,2883,4945.620705602849,1,98107,1027523
3,3.166702806526093,2001,7503.715862789518,1,98126,899699
5,1.8064990740469797,1539,0.24819175334116586,0,98135,457898
2,1.2100872445399335,1569,6789.217195448906,1,98134,1053811
3,1.168773733722769,1484,7304.161138006812,1,98136,535395
